2026-07-20 17:30:00.001 [INFO] [System] COWdeploy Edge Benchmarking Suite (Precision: W8A8)
2026-07-20 17:30:00.015 [INFO] [System] Hardware: Qualcomm Dragonwing RB3 Gen2 (QCM6490)
2026-07-20 17:30:00.030 [INFO] [Video] Resolution: 1920x1080 | Codec: H264 | FPS: 30.0 | Frames: 1800 (60s)
2026-07-20 17:30:00.055 [INFO] [Pipeline] Configuration: 
    - Detection Backend: QNN (Hexagon DSP) - yolov8n-seg_w8a8.bin
    - Feature Extractor Backend: QNN (Hexagon DSP) - dinov2_vits14_w8a8.bin
2026-07-20 17:30:00.110 [INFO] [Video] Initializing Adreno GPU V4L2 Hardware Decoder...
2026-07-20 17:30:00.120 [INFO] [QNN] Loading libQnnHtp.so (Hexagon Tensor Processor)...
2026-07-20 17:30:00.165 [INFO] [QNN] Loading context binary yolov8n-seg_w8a8.bin to CDSP...
2026-07-20 17:30:00.175 [INFO] [QNN] Model loaded. Optimized for W8A8.
2026-07-20 17:30:00.180 [INFO] [Pipeline] Starting main video processing loop...
2026-07-20 17:30:00.203 [DEBUG] [Frame 0000] Decode(GPU): 10.3ms | Preprocess: 1.2ms | YOLO(w8a8): 11.5ms | DINOv2: Skipped | Total: 23.8ms
2026-07-20 17:31:17.229 [DEBUG] [Frame 1616] Decode(GPU): 12.2ms | Preprocess: 1.3ms | YOLO(w8a8): 13.3ms | DINOv2(w8a8): 22.0ms (2 crops) | Total: 51.1ms
2026-07-20 17:31:17.267 [DEBUG] [Frame 1617] Decode(GPU): 12.4ms | Preprocess: 1.4ms | YOLO(w8a8): 11.4ms | DINOv2(w8a8): 11.6ms (1 crops) | Total: 38.2ms
2026-07-20 17:31:17.318 [DEBUG] [Frame 1618] Decode(GPU): 12.1ms | Preprocess: 1.3ms | YOLO(w8a8): 11.7ms | DINOv2(w8a8): 23.2ms (2 crops) | Total: 50.7ms
2026-07-20 17:31:17.382 [DEBUG] [Frame 1619] Decode(GPU): 11.4ms | Preprocess: 1.4ms | YOLO(w8a8): 12.9ms | DINOv2(w8a8): 35.7ms (3 crops) | Total: 64.3ms
2026-07-20 17:31:17.446 [DEBUG] [Frame 1620] Decode(GPU): 11.8ms | Preprocess: 1.1ms | YOLO(w8a8): 12.1ms | DINOv2(w8a8): 35.9ms (3 crops) | Total: 64.0ms
2026-07-20 17:31:17.497 [DEBUG] [Frame 1621] Decode(GPU): 11.6ms | Preprocess: 1.4ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 23.9ms (2 crops) | Total: 51.2ms
2026-07-20 17:31:17.563 [DEBUG] [Frame 1622] Decode(GPU): 12.1ms | Preprocess: 1.3ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 36.0ms (3 crops) | Total: 65.4ms
2026-07-20 17:31:17.615 [DEBUG] [Frame 1623] Decode(GPU): 12.4ms | Preprocess: 1.5ms | YOLO(w8a8): 13.4ms | DINOv2(w8a8): 22.5ms (2 crops) | Total: 52.4ms
2026-07-20 17:31:17.675 [DEBUG] [Frame 1624] Decode(GPU): 10.2ms | Preprocess: 1.1ms | YOLO(w8a8): 11.7ms | DINOv2(w8a8): 33.7ms (3 crops) | Total: 59.7ms
2026-07-20 17:31:17.736 [DEBUG] [Frame 1625] Decode(GPU): 10.8ms | Preprocess: 1.1ms | YOLO(w8a8): 12.8ms | DINOv2(w8a8): 33.2ms (3 crops) | Total: 61.0ms
2026-07-20 17:31:17.798 [DEBUG] [Frame 1626] Decode(GPU): 11.3ms | Preprocess: 1.0ms | YOLO(w8a8): 12.1ms | DINOv2(w8a8): 35.0ms (3 crops) | Total: 62.5ms
2026-07-20 17:31:17.836 [DEBUG] [Frame 1627] Decode(GPU): 11.3ms | Preprocess: 1.3ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 11.4ms (1 crops) | Total: 37.4ms
2026-07-20 17:31:17.887 [DEBUG] [Frame 1628] Decode(GPU): 11.0ms | Preprocess: 1.3ms | YOLO(w8a8): 12.8ms | DINOv2(w8a8): 23.7ms (2 crops) | Total: 51.5ms
2026-07-20 17:31:17.949 [DEBUG] [Frame 1629] Decode(GPU): 11.1ms | Preprocess: 1.0ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 35.2ms (3 crops) | Total: 62.1ms
2026-07-20 17:31:17.987 [DEBUG] [Frame 1630] Decode(GPU): 11.2ms | Preprocess: 1.0ms | YOLO(w8a8): 13.0ms | DINOv2(w8a8): 11.3ms (1 crops) | Total: 38.3ms
2026-07-20 17:31:18.040 [DEBUG] [Frame 1631] Decode(GPU): 12.5ms | Preprocess: 1.2ms | YOLO(w8a8): 12.7ms | DINOv2(w8a8): 23.9ms (2 crops) | Total: 52.7ms
2026-07-20 17:31:18.090 [DEBUG] [Frame 1632] Decode(GPU): 11.4ms | Preprocess: 1.3ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 22.1ms (2 crops) | Total: 49.6ms
2026-07-20 17:31:18.142 [DEBUG] [Frame 1633] Decode(GPU): 12.6ms | Preprocess: 1.4ms | YOLO(w8a8): 13.0ms | DINOv2(w8a8): 22.7ms (2 crops) | Total: 51.7ms
2026-07-20 17:31:18.180 [DEBUG] [Frame 1634] Decode(GPU): 11.5ms | Preprocess: 1.2ms | YOLO(w8a8): 12.7ms | DINOv2(w8a8): 11.8ms (1 crops) | Total: 38.9ms
2026-07-20 17:31:18.230 [DEBUG] [Frame 1635] Decode(GPU): 11.8ms | Preprocess: 1.5ms | YOLO(w8a8): 11.8ms | DINOv2(w8a8): 22.6ms (2 crops) | Total: 49.9ms
2026-07-20 17:31:18.291 [DEBUG] [Frame 1636] Decode(GPU): 10.4ms | Preprocess: 1.2ms | YOLO(w8a8): 12.7ms | DINOv2(w8a8): 33.4ms (3 crops) | Total: 61.0ms
2026-07-20 17:31:18.352 [DEBUG] [Frame 1637] Decode(GPU): 10.6ms | Preprocess: 1.0ms | YOLO(w8a8): 12.7ms | DINOv2(w8a8): 33.1ms (3 crops) | Total: 60.2ms
2026-07-20 17:31:18.391 [DEBUG] [Frame 1638] Decode(GPU): 11.5ms | Preprocess: 1.4ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 11.6ms (1 crops) | Total: 39.0ms
2026-07-20 17:31:18.443 [DEBUG] [Frame 1639] Decode(GPU): 12.5ms | Preprocess: 1.0ms | YOLO(w8a8): 13.3ms | DINOv2(w8a8): 23.8ms (2 crops) | Total: 52.6ms
2026-07-20 17:31:18.506 [DEBUG] [Frame 1640] Decode(GPU): 10.4ms | Preprocess: 1.2ms | YOLO(w8a8): 13.4ms | DINOv2(w8a8): 34.3ms (3 crops) | Total: 62.3ms
2026-07-20 17:31:18.568 [DEBUG] [Frame 1641] Decode(GPU): 11.6ms | Preprocess: 1.3ms | YOLO(w8a8): 11.6ms | DINOv2(w8a8): 34.7ms (3 crops) | Total: 62.7ms
2026-07-20 17:31:18.634 [DEBUG] [Frame 1642] Decode(GPU): 11.6ms | Preprocess: 1.4ms | YOLO(w8a8): 13.8ms | DINOv2(w8a8): 35.9ms (3 crops) | Total: 65.5ms
2026-07-20 17:31:18.683 [DEBUG] [Frame 1643] Decode(GPU): 10.6ms | Preprocess: 1.0ms | YOLO(w8a8): 12.1ms | DINOv2(w8a8): 23.5ms (2 crops) | Total: 49.6ms
2026-07-20 17:31:18.736 [DEBUG] [Frame 1644] Decode(GPU): 12.7ms | Preprocess: 1.5ms | YOLO(w8a8): 13.5ms | DINOv2(w8a8): 22.0ms (2 crops) | Total: 52.2ms
2026-07-20 17:31:18.775 [DEBUG] [Frame 1645] Decode(GPU): 12.1ms | Preprocess: 1.2ms | YOLO(w8a8): 13.3ms | DINOv2(w8a8): 11.5ms (1 crops) | Total: 39.8ms
2026-07-20 17:31:18.814 [DEBUG] [Frame 1646] Decode(GPU): 11.3ms | Preprocess: 1.1ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 11.8ms (1 crops) | Total: 39.0ms
2026-07-20 17:31:18.854 [DEBUG] [Frame 1647] Decode(GPU): 11.4ms | Preprocess: 1.1ms | YOLO(w8a8): 13.6ms | DINOv2(w8a8): 11.9ms (1 crops) | Total: 39.6ms
2026-07-20 17:31:18.907 [DEBUG] [Frame 1648] Decode(GPU): 12.4ms | Preprocess: 1.4ms | YOLO(w8a8): 13.0ms | DINOv2(w8a8): 23.9ms (2 crops) | Total: 52.7ms
2026-07-20 17:31:18.945 [DEBUG] [Frame 1649] Decode(GPU): 11.3ms | Preprocess: 1.4ms | YOLO(w8a8): 11.7ms | DINOv2(w8a8): 11.8ms (1 crops) | Total: 38.1ms
2026-07-20 17:31:19.007 [DEBUG] [Frame 1650] Decode(GPU): 11.8ms | Preprocess: 1.1ms | YOLO(w8a8): 13.3ms | DINOv2(w8a8): 33.2ms (3 crops) | Total: 62.7ms
2026-07-20 17:31:19.071 [DEBUG] [Frame 1651] Decode(GPU): 10.7ms | Preprocess: 1.1ms | YOLO(w8a8): 12.5ms | DINOv2(w8a8): 35.7ms (3 crops) | Total: 63.4ms
2026-07-20 17:31:19.134 [DEBUG] [Frame 1652] Decode(GPU): 10.6ms | Preprocess: 1.3ms | YOLO(w8a8): 13.5ms | DINOv2(w8a8): 34.7ms (3 crops) | Total: 63.3ms
2026-07-20 17:31:19.198 [DEBUG] [Frame 1653] Decode(GPU): 12.6ms | Preprocess: 1.5ms | YOLO(w8a8): 12.9ms | DINOv2(w8a8): 33.7ms (3 crops) | Total: 63.5ms
2026-07-20 17:31:19.261 [DEBUG] [Frame 1654] Decode(GPU): 11.8ms | Preprocess: 1.3ms | YOLO(w8a8): 12.7ms | DINOv2(w8a8): 33.9ms (3 crops) | Total: 62.9ms
2026-07-20 17:31:19.311 [DEBUG] [Frame 1655] Decode(GPU): 12.3ms | Preprocess: 1.0ms | YOLO(w8a8): 11.8ms | DINOv2(w8a8): 23.4ms (2 crops) | Total: 50.6ms
2026-07-20 17:31:19.362 [DEBUG] [Frame 1656] Decode(GPU): 11.1ms | Preprocess: 1.2ms | YOLO(w8a8): 13.7ms | DINOv2(w8a8): 22.6ms (2 crops) | Total: 50.9ms
2026-07-20 17:31:19.400 [DEBUG] [Frame 1657] Decode(GPU): 10.3ms | Preprocess: 1.4ms | YOLO(w8a8): 12.5ms | DINOv2(w8a8): 11.5ms (1 crops) | Total: 37.6ms
2026-07-20 17:31:19.450 [DEBUG] [Frame 1658] Decode(GPU): 12.6ms | Preprocess: 1.0ms | YOLO(w8a8): 12.0ms | DINOv2(w8a8): 22.7ms (2 crops) | Total: 50.3ms
2026-07-20 17:31:19.514 [DEBUG] [Frame 1659] Decode(GPU): 12.6ms | Preprocess: 1.2ms | YOLO(w8a8): 11.6ms | DINOv2(w8a8): 35.7ms (3 crops) | Total: 64.4ms
2026-07-20 17:31:19.580 [DEBUG] [Frame 1660] Decode(GPU): 12.2ms | Preprocess: 1.0ms | YOLO(w8a8): 13.7ms | DINOv2(w8a8): 35.8ms (3 crops) | Total: 65.4ms
2026-07-20 17:31:19.642 [DEBUG] [Frame 1661] Decode(GPU): 10.9ms | Preprocess: 1.0ms | YOLO(w8a8): 13.6ms | DINOv2(w8a8): 34.1ms (3 crops) | Total: 62.5ms
2026-07-20 17:31:19.692 [DEBUG] [Frame 1662] Decode(GPU): 11.4ms | Preprocess: 1.4ms | YOLO(w8a8): 12.4ms | DINOv2(w8a8): 22.4ms (2 crops) | Total: 49.5ms
2026-07-20 17:31:19.742 [DEBUG] [Frame 1663] Decode(GPU): 11.4ms | Preprocess: 1.4ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 22.7ms (2 crops) | Total: 49.8ms
2026-07-20 17:31:19.805 [DEBUG] [Frame 1664] Decode(GPU): 12.7ms | Preprocess: 1.2ms | YOLO(w8a8): 12.3ms | DINOv2(w8a8): 33.7ms (3 crops) | Total: 63.2ms
2026-07-20 17:31:19.843 [DEBUG] [Frame 1665] Decode(GPU): 11.9ms | Preprocess: 1.1ms | YOLO(w8a8): 12.2ms | DINOv2(w8a8): 11.2ms (1 crops) | Total: 37.9ms
2026-07-20 17:31:19.883 [DEBUG] [Frame 1666] Decode(GPU): 12.5ms | Preprocess: 1.4ms | YOLO(w8a8): 13.4ms | DINOv2(w8a8): 11.0ms (1 crops) | Total: 39.9ms
2026-07-20 17:31:19.934 [DEBUG] [Frame 1667] Decode(GPU): 11.5ms | Preprocess: 1.4ms | YOLO(w8a8): 12.0ms | DINOv2(w8a8): 23.6ms (2 crops) | Total: 51.0ms
2026-07-20 17:31:19.996 [DEBUG] [Frame 1668] Decode(GPU): 11.0ms | Preprocess: 1.5ms | YOLO(w8a8): 12.9ms | DINOv2(w8a8): 33.6ms (3 crops) | Total: 62.2ms
2026-07-20 17:31:20.035 [DEBUG] [Frame 1669] Decode(GPU): 11.5ms | Preprocess: 1.1ms | YOLO(w8a8): 13.4ms | DINOv2(w8a8): 11.7ms (1 crops) | Total: 38.9ms
2026-07-20 17:31:20.071 [DEBUG] [Frame 1670] Decode(GPU): 10.3ms | Preprocess: 1.2ms | YOLO(w8a8): 11.7ms | DINOv2(w8a8): 11.3ms (1 crops) | Total: 36.0ms
2026-07-20 17:31:20.109 [DEBUG] [Frame 1671] Decode(GPU): 11.7ms | Preprocess: 1.1ms | YOLO(w8a8): 11.6ms | DINOv2(w8a8): 11.8ms (1 crops) | Total: 38.2ms
2026-07-20 17:31:20.147 [DEBUG] [Frame 1672] Decode(GPU): 10.5ms | Preprocess: 1.5ms | YOLO(w8a8): 12.9ms | DINOv2(w8a8): 11.2ms (1 crops) | Total: 37.8ms
2026-07-20 17:31:20.210 [DEBUG] [Frame 1673] Decode(GPU): 10.8ms | Preprocess: 1.4ms | YOLO(w8a8): 12.5ms | DINOv2(w8a8): 35.6ms (3 crops) | Total: 63.1ms
2026-07-20 17:31:20.249 [DEBUG] [Frame 1674] Decode(GPU): 12.0ms | Preprocess: 1.4ms | YOLO(w8a8): 12.2ms | DINOv2(w8a8): 12.0ms (1 crops) | Total: 39.3ms
2026-07-20 17:31:20.299 [DEBUG] [Frame 1675] Decode(GPU): 11.2ms | Preprocess: 1.3ms | YOLO(w8a8): 12.7ms | DINOv2(w8a8): 22.6ms (2 crops) | Total: 50.1ms
2026-07-20 17:31:20.351 [DEBUG] [Frame 1676] Decode(GPU): 11.0ms | Preprocess: 1.4ms | YOLO(w8a8): 13.8ms | DINOv2(w8a8): 22.8ms (2 crops) | Total: 51.5ms
2026-07-20 17:31:20.390 [DEBUG] [Frame 1677] Decode(GPU): 12.5ms | Preprocess: 1.4ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 11.1ms (1 crops) | Total: 38.9ms
2026-07-20 17:31:20.453 [DEBUG] [Frame 1678] Decode(GPU): 12.7ms | Preprocess: 1.2ms | YOLO(w8a8): 11.6ms | DINOv2(w8a8): 34.6ms (3 crops) | Total: 63.0ms
2026-07-20 17:31:20.502 [DEBUG] [Frame 1679] Decode(GPU): 11.3ms | Preprocess: 1.3ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 22.3ms (2 crops) | Total: 49.0ms
2026-07-20 17:31:20.540 [DEBUG] [Frame 1680] Decode(GPU): 10.8ms | Preprocess: 1.2ms | YOLO(w8a8): 13.3ms | DINOv2(w8a8): 11.4ms (1 crops) | Total: 38.1ms
2026-07-20 17:31:20.564 [DEBUG] [Frame 1681] Decode(GPU): 10.2ms | Preprocess: 1.0ms | YOLO(w8a8): 11.7ms | DINOv2: Skipped | Total: 23.8ms
2026-07-20 17:31:20.588 [DEBUG] [Frame 1682] Decode(GPU): 10.9ms | Preprocess: 1.3ms | YOLO(w8a8): 12.0ms | DINOv2: Skipped | Total: 24.9ms
2026-07-20 17:31:20.616 [DEBUG] [Frame 1683] Decode(GPU): 11.8ms | Preprocess: 1.1ms | YOLO(w8a8): 13.5ms | DINOv2: Skipped | Total: 27.3ms
2026-07-20 17:31:20.641 [DEBUG] [Frame 1684] Decode(GPU): 11.5ms | Preprocess: 1.5ms | YOLO(w8a8): 11.8ms | DINOv2: Skipped | Total: 25.5ms
2026-07-20 17:31:20.667 [DEBUG] [Frame 1685] Decode(GPU): 11.6ms | Preprocess: 1.3ms | YOLO(w8a8): 12.4ms | DINOv2: Skipped | Total: 26.1ms
2026-07-20 17:31:20.692 [DEBUG] [Frame 1686] Decode(GPU): 11.2ms | Preprocess: 1.5ms | YOLO(w8a8): 11.5ms | DINOv2: Skipped | Total: 24.9ms
2026-07-20 17:31:20.716 [DEBUG] [Frame 1687] Decode(GPU): 10.3ms | Preprocess: 1.1ms | YOLO(w8a8): 11.8ms | DINOv2: Skipped | Total: 24.1ms
2026-07-20 17:31:20.744 [DEBUG] [Frame 1688] Decode(GPU): 11.9ms | Preprocess: 1.3ms | YOLO(w8a8): 13.2ms | DINOv2: Skipped | Total: 27.4ms
2026-07-20 17:31:20.768 [DEBUG] [Frame 1689] Decode(GPU): 10.9ms | Preprocess: 1.1ms | YOLO(w8a8): 11.5ms | DINOv2: Skipped | Total: 24.0ms
2026-07-20 17:31:20.794 [DEBUG] [Frame 1690] Decode(GPU): 12.0ms | Preprocess: 1.2ms | YOLO(w8a8): 12.5ms | DINOv2: Skipped | Total: 26.3ms
2026-07-20 17:31:20.822 [DEBUG] [Frame 1691] Decode(GPU): 12.7ms | Preprocess: 1.2ms | YOLO(w8a8): 13.7ms | DINOv2: Skipped | Total: 28.1ms
2026-07-20 17:31:20.849 [DEBUG] [Frame 1692] Decode(GPU): 11.8ms | Preprocess: 1.3ms | YOLO(w8a8): 12.8ms | DINOv2: Skipped | Total: 26.7ms
2026-07-20 17:31:20.875 [DEBUG] [Frame 1693] Decode(GPU): 11.7ms | Preprocess: 1.5ms | YOLO(w8a8): 12.1ms | DINOv2: Skipped | Total: 26.0ms
2026-07-20 17:31:20.901 [DEBUG] [Frame 1694] Decode(GPU): 11.6ms | Preprocess: 1.3ms | YOLO(w8a8): 12.6ms | DINOv2: Skipped | Total: 26.2ms
2026-07-20 17:31:20.929 [DEBUG] [Frame 1695] Decode(GPU): 12.2ms | Preprocess: 1.0ms | YOLO(w8a8): 13.7ms | DINOv2: Skipped | Total: 27.9ms
2026-07-20 17:31:20.953 [DEBUG] [Frame 1696] Decode(GPU): 10.4ms | Preprocess: 1.4ms | YOLO(w8a8): 11.6ms | DINOv2: Skipped | Total: 24.3ms
2026-07-20 17:31:20.979 [DEBUG] [Frame 1697] Decode(GPU): 11.8ms | Preprocess: 1.3ms | YOLO(w8a8): 11.9ms | DINOv2: Skipped | Total: 25.8ms
2026-07-20 17:31:21.006 [DEBUG] [Frame 1698] Decode(GPU): 11.8ms | Preprocess: 1.1ms | YOLO(w8a8): 13.4ms | DINOv2: Skipped | Total: 26.8ms
2026-07-20 17:31:21.032 [DEBUG] [Frame 1699] Decode(GPU): 10.3ms | Preprocess: 1.1ms | YOLO(w8a8): 13.9ms | DINOv2: Skipped | Total: 26.0ms
2026-07-20 17:31:21.058 [DEBUG] [Frame 1700] Decode(GPU): 11.4ms | Preprocess: 1.5ms | YOLO(w8a8): 12.8ms | DINOv2: Skipped | Total: 26.2ms
2026-07-20 17:31:21.081 [DEBUG] [Frame 1701] Decode(GPU): 10.3ms | Preprocess: 1.3ms | YOLO(w8a8): 11.5ms | DINOv2: Skipped | Total: 23.7ms
2026-07-20 17:31:21.108 [DEBUG] [Frame 1702] Decode(GPU): 10.7ms | Preprocess: 1.3ms | YOLO(w8a8): 13.9ms | DINOv2: Skipped | Total: 26.5ms
2026-07-20 17:31:21.134 [DEBUG] [Frame 1703] Decode(GPU): 12.6ms | Preprocess: 1.2ms | YOLO(w8a8): 11.7ms | DINOv2: Skipped | Total: 26.0ms
2026-07-20 17:31:21.161 [DEBUG] [Frame 1704] Decode(GPU): 12.2ms | Preprocess: 1.0ms | YOLO(w8a8): 13.2ms | DINOv2: Skipped | Total: 27.0ms
2026-07-20 17:31:21.188 [DEBUG] [Frame 1705] Decode(GPU): 11.8ms | Preprocess: 1.3ms | YOLO(w8a8): 12.9ms | DINOv2: Skipped | Total: 26.8ms
2026-07-20 17:31:21.214 [DEBUG] [Frame 1706] Decode(GPU): 10.7ms | Preprocess: 1.0ms | YOLO(w8a8): 13.6ms | DINOv2: Skipped | Total: 25.9ms
2026-07-20 17:31:21.242 [DEBUG] [Frame 1707] Decode(GPU): 12.6ms | Preprocess: 1.1ms | YOLO(w8a8): 13.6ms | DINOv2: Skipped | Total: 27.9ms
2026-07-20 17:31:21.268 [DEBUG] [Frame 1708] Decode(GPU): 11.4ms | Preprocess: 1.0ms | YOLO(w8a8): 13.2ms | DINOv2: Skipped | Total: 26.1ms
2026-07-20 17:31:21.294 [DEBUG] [Frame 1709] Decode(GPU): 12.6ms | Preprocess: 1.3ms | YOLO(w8a8): 11.9ms | DINOv2: Skipped | Total: 26.5ms
2026-07-20 17:31:21.321 [DEBUG] [Frame 1710] Decode(GPU): 11.2ms | Preprocess: 1.1ms | YOLO(w8a8): 13.5ms | DINOv2: Skipped | Total: 26.8ms
2026-07-20 17:31:21.346 [DEBUG] [Frame 1711] Decode(GPU): 11.0ms | Preprocess: 1.0ms | YOLO(w8a8): 12.2ms | DINOv2: Skipped | Total: 24.8ms
2026-07-20 17:31:21.370 [DEBUG] [Frame 1712] Decode(GPU): 10.2ms | Preprocess: 1.3ms | YOLO(w8a8): 11.8ms | DINOv2: Skipped | Total: 23.8ms
2026-07-20 17:31:21.395 [DEBUG] [Frame 1713] Decode(GPU): 11.3ms | Preprocess: 1.5ms | YOLO(w8a8): 11.5ms | DINOv2: Skipped | Total: 25.0ms
2026-07-20 17:31:21.421 [DEBUG] [Frame 1714] Decode(GPU): 11.1ms | Preprocess: 1.4ms | YOLO(w8a8): 12.9ms | DINOv2: Skipped | Total: 26.4ms
2026-07-20 17:31:21.448 [DEBUG] [Frame 1715] Decode(GPU): 11.3ms | Preprocess: 1.3ms | YOLO(w8a8): 13.4ms | DINOv2: Skipped | Total: 26.9ms
2026-07-20 17:31:21.474 [DEBUG] [Frame 1716] Decode(GPU): 11.5ms | Preprocess: 1.4ms | YOLO(w8a8): 12.8ms | DINOv2: Skipped | Total: 26.4ms
2026-07-20 17:31:21.501 [DEBUG] [Frame 1717] Decode(GPU): 11.1ms | Preprocess: 1.1ms | YOLO(w8a8): 13.4ms | DINOv2: Skipped | Total: 26.6ms
2026-07-20 17:31:21.527 [DEBUG] [Frame 1718] Decode(GPU): 10.9ms | Preprocess: 1.2ms | YOLO(w8a8): 13.5ms | DINOv2: Skipped | Total: 26.1ms
2026-07-20 17:31:21.552 [DEBUG] [Frame 1719] Decode(GPU): 11.1ms | Preprocess: 1.4ms | YOLO(w8a8): 12.2ms | DINOv2: Skipped | Total: 25.1ms
2026-07-20 17:31:21.580 [DEBUG] [Frame 1720] Decode(GPU): 12.3ms | Preprocess: 1.1ms | YOLO(w8a8): 13.7ms | DINOv2: Skipped | Total: 27.8ms
2026-07-20 17:31:21.605 [DEBUG] [Frame 1721] Decode(GPU): 11.5ms | Preprocess: 1.5ms | YOLO(w8a8): 11.6ms | DINOv2: Skipped | Total: 25.4ms
2026-07-20 17:31:21.632 [DEBUG] [Frame 1722] Decode(GPU): 12.6ms | Preprocess: 1.1ms | YOLO(w8a8): 12.3ms | DINOv2: Skipped | Total: 26.9ms
2026-07-20 17:31:21.658 [DEBUG] [Frame 1723] Decode(GPU): 11.3ms | Preprocess: 1.4ms | YOLO(w8a8): 12.7ms | DINOv2: Skipped | Total: 25.9ms
2026-07-20 17:31:21.686 [DEBUG] [Frame 1724] Decode(GPU): 12.5ms | Preprocess: 1.1ms | YOLO(w8a8): 13.8ms | DINOv2: Skipped | Total: 28.0ms
2026-07-20 17:31:21.711 [DEBUG] [Frame 1725] Decode(GPU): 10.7ms | Preprocess: 1.1ms | YOLO(w8a8): 12.1ms | DINOv2: Skipped | Total: 24.9ms
2026-07-20 17:31:21.735 [DEBUG] [Frame 1726] Decode(GPU): 10.3ms | Preprocess: 1.1ms | YOLO(w8a8): 11.5ms | DINOv2: Skipped | Total: 23.8ms
2026-07-20 17:31:21.762 [DEBUG] [Frame 1727] Decode(GPU): 12.3ms | Preprocess: 1.3ms | YOLO(w8a8): 12.3ms | DINOv2: Skipped | Total: 26.5ms
2026-07-20 17:31:21.786 [DEBUG] [Frame 1728] Decode(GPU): 10.4ms | Preprocess: 1.5ms | YOLO(w8a8): 11.8ms | DINOv2: Skipped | Total: 24.6ms
2026-07-20 17:31:21.811 [DEBUG] [Frame 1729] Decode(GPU): 11.0ms | Preprocess: 1.2ms | YOLO(w8a8): 11.5ms | DINOv2: Skipped | Total: 24.5ms
2026-07-20 17:31:21.837 [DEBUG] [Frame 1730] Decode(GPU): 12.0ms | Preprocess: 1.3ms | YOLO(w8a8): 11.9ms | DINOv2: Skipped | Total: 26.1ms
2026-07-20 17:31:21.863 [DEBUG] [Frame 1731] Decode(GPU): 10.7ms | Preprocess: 1.3ms | YOLO(w8a8): 13.3ms | DINOv2: Skipped | Total: 26.0ms
2026-07-20 17:31:21.890 [DEBUG] [Frame 1732] Decode(GPU): 12.2ms | Preprocess: 1.2ms | YOLO(w8a8): 12.9ms | DINOv2: Skipped | Total: 27.2ms
2026-07-20 17:31:21.917 [DEBUG] [Frame 1733] Decode(GPU): 11.9ms | Preprocess: 1.1ms | YOLO(w8a8): 12.9ms | DINOv2: Skipped | Total: 26.9ms
2026-07-20 17:31:21.944 [DEBUG] [Frame 1734] Decode(GPU): 12.7ms | Preprocess: 1.2ms | YOLO(w8a8): 12.3ms | DINOv2: Skipped | Total: 27.2ms
2026-07-20 17:31:21.971 [DEBUG] [Frame 1735] Decode(GPU): 12.1ms | Preprocess: 1.2ms | YOLO(w8a8): 13.3ms | DINOv2: Skipped | Total: 27.4ms
2026-07-20 17:31:21.998 [DEBUG] [Frame 1736] Decode(GPU): 12.4ms | Preprocess: 1.1ms | YOLO(w8a8): 12.1ms | DINOv2: Skipped | Total: 26.4ms
2026-07-20 17:31:22.024 [DEBUG] [Frame 1737] Decode(GPU): 10.9ms | Preprocess: 1.5ms | YOLO(w8a8): 13.0ms | DINOv2: Skipped | Total: 26.1ms
2026-07-20 17:31:22.050 [DEBUG] [Frame 1738] Decode(GPU): 12.0ms | Preprocess: 1.3ms | YOLO(w8a8): 12.4ms | DINOv2: Skipped | Total: 26.5ms
2026-07-20 17:31:22.079 [DEBUG] [Frame 1739] Decode(GPU): 12.7ms | Preprocess: 1.2ms | YOLO(w8a8): 13.6ms | DINOv2: Skipped | Total: 28.4ms
2026-07-20 17:31:22.105 [DEBUG] [Frame 1740] Decode(GPU): 11.1ms | Preprocess: 1.3ms | YOLO(w8a8): 13.4ms | DINOv2: Skipped | Total: 26.4ms
2026-07-20 17:31:22.133 [DEBUG] [Frame 1741] Decode(GPU): 12.2ms | Preprocess: 1.1ms | YOLO(w8a8): 13.4ms | DINOv2: Skipped | Total: 27.3ms
2026-07-20 17:31:22.157 [DEBUG] [Frame 1742] Decode(GPU): 10.8ms | Preprocess: 1.0ms | YOLO(w8a8): 12.2ms | DINOv2: Skipped | Total: 24.6ms
2026-07-20 17:31:22.183 [DEBUG] [Frame 1743] Decode(GPU): 10.6ms | Preprocess: 1.1ms | YOLO(w8a8): 13.3ms | DINOv2: Skipped | Total: 25.8ms
2026-07-20 17:31:22.209 [DEBUG] [Frame 1744] Decode(GPU): 12.2ms | Preprocess: 1.1ms | YOLO(w8a8): 12.0ms | DINOv2: Skipped | Total: 26.1ms
2026-07-20 17:31:22.236 [DEBUG] [Frame 1745] Decode(GPU): 11.1ms | Preprocess: 1.1ms | YOLO(w8a8): 13.9ms | DINOv2: Skipped | Total: 26.8ms
