2026-07-20 17:30:00.001 [INFO] [System] COWdeploy Edge Benchmarking Suite (Precision: W8A16)
2026-07-20 17:30:00.015 [INFO] [System] Hardware: Qualcomm Dragonwing RB3 Gen2 (QCM6490)
2026-07-20 17:30:00.030 [INFO] [Video] Resolution: 1920x1080 | Codec: H264 | FPS: 30.0 | Frames: 1800 (60s)
2026-07-20 17:30:00.055 [INFO] [Pipeline] Configuration: 
    - Detection Backend: QNN (Hexagon DSP) - yolov8n-seg_w8a16.bin
    - Feature Extractor Backend: QNN (Hexagon DSP) - dinov2_vits14_w8a16.bin
2026-07-20 17:30:00.110 [INFO] [Video] Initializing Adreno GPU V4L2 Hardware Decoder...
2026-07-20 17:30:00.120 [INFO] [QNN] Loading libQnnHtp.so (Hexagon Tensor Processor)...
2026-07-20 17:30:00.165 [INFO] [QNN] Loading context binary yolov8n-seg_w8a16.bin to CDSP...
2026-07-20 17:30:00.175 [INFO] [QNN] Model loaded. Optimized for W8A16.
2026-07-20 17:30:00.180 [INFO] [Pipeline] Starting main video processing loop...
2026-07-20 17:30:00.210 [DEBUG] [Frame 0000] Decode(GPU): 10.8ms | Preprocess: 1.2ms | YOLO(w8a16): 17.5ms | DINOv2: Skipped | Total: 30.4ms
2026-07-20 17:31:26.327 [DEBUG] [Frame 1458] Decode(GPU): 12.5ms | Preprocess: 1.2ms | YOLO(w8a16): 16.8ms | DINOv2(w8a16): 47.0ms (3 crops) | Total: 80.5ms
2026-07-20 17:31:26.406 [DEBUG] [Frame 1459] Decode(GPU): 11.4ms | Preprocess: 1.1ms | YOLO(w8a16): 18.7ms | DINOv2(w8a16): 44.5ms (3 crops) | Total: 78.6ms
2026-07-20 17:31:26.453 [DEBUG] [Frame 1460] Decode(GPU): 11.4ms | Preprocess: 1.3ms | YOLO(w8a16): 17.9ms | DINOv2(w8a16): 14.9ms (1 crops) | Total: 46.8ms
2026-07-20 17:31:26.501 [DEBUG] [Frame 1461] Decode(GPU): 12.2ms | Preprocess: 1.3ms | YOLO(w8a16): 18.3ms | DINOv2(w8a16): 14.8ms (1 crops) | Total: 48.2ms
2026-07-20 17:31:26.549 [DEBUG] [Frame 1462] Decode(GPU): 12.1ms | Preprocess: 1.2ms | YOLO(w8a16): 18.5ms | DINOv2(w8a16): 15.0ms (1 crops) | Total: 48.7ms
2026-07-20 17:31:26.614 [DEBUG] [Frame 1463] Decode(GPU): 11.3ms | Preprocess: 1.3ms | YOLO(w8a16): 18.9ms | DINOv2(w8a16): 31.1ms (2 crops) | Total: 64.6ms
2026-07-20 17:31:26.692 [DEBUG] [Frame 1464] Decode(GPU): 10.3ms | Preprocess: 1.1ms | YOLO(w8a16): 18.6ms | DINOv2(w8a16): 45.1ms (3 crops) | Total: 78.0ms
2026-07-20 17:31:26.756 [DEBUG] [Frame 1465] Decode(GPU): 12.5ms | Preprocess: 1.3ms | YOLO(w8a16): 18.3ms | DINOv2(w8a16): 29.8ms (2 crops) | Total: 64.3ms
2026-07-20 17:31:26.820 [DEBUG] [Frame 1466] Decode(GPU): 12.1ms | Preprocess: 1.4ms | YOLO(w8a16): 17.2ms | DINOv2(w8a16): 30.0ms (2 crops) | Total: 63.2ms
2026-07-20 17:31:26.869 [DEBUG] [Frame 1467] Decode(GPU): 12.2ms | Preprocess: 1.3ms | YOLO(w8a16): 18.4ms | DINOv2(w8a16): 15.5ms (1 crops) | Total: 49.0ms
2026-07-20 17:31:26.933 [DEBUG] [Frame 1468] Decode(GPU): 10.9ms | Preprocess: 1.5ms | YOLO(w8a16): 18.5ms | DINOv2(w8a16): 31.2ms (2 crops) | Total: 64.7ms
2026-07-20 17:31:26.996 [DEBUG] [Frame 1469] Decode(GPU): 11.7ms | Preprocess: 1.2ms | YOLO(w8a16): 17.6ms | DINOv2(w8a16): 29.8ms (2 crops) | Total: 62.5ms
2026-07-20 17:31:27.059 [DEBUG] [Frame 1470] Decode(GPU): 10.9ms | Preprocess: 1.2ms | YOLO(w8a16): 17.4ms | DINOv2(w8a16): 30.9ms (2 crops) | Total: 62.9ms
2026-07-20 17:31:27.105 [DEBUG] [Frame 1471] Decode(GPU): 11.0ms | Preprocess: 1.4ms | YOLO(w8a16): 16.8ms | DINOv2(w8a16): 15.5ms (1 crops) | Total: 46.3ms
2026-07-20 17:31:27.168 [DEBUG] [Frame 1472] Decode(GPU): 11.4ms | Preprocess: 1.2ms | YOLO(w8a16): 18.0ms | DINOv2(w8a16): 30.7ms (2 crops) | Total: 63.4ms
2026-07-20 17:31:27.232 [DEBUG] [Frame 1473] Decode(GPU): 12.5ms | Preprocess: 1.3ms | YOLO(w8a16): 16.6ms | DINOv2(w8a16): 31.3ms (2 crops) | Total: 63.8ms
2026-07-20 17:31:27.312 [DEBUG] [Frame 1474] Decode(GPU): 11.0ms | Preprocess: 1.1ms | YOLO(w8a16): 18.4ms | DINOv2(w8a16): 46.6ms (3 crops) | Total: 80.0ms
2026-07-20 17:31:27.374 [DEBUG] [Frame 1475] Decode(GPU): 11.4ms | Preprocess: 1.3ms | YOLO(w8a16): 16.5ms | DINOv2(w8a16): 29.8ms (2 crops) | Total: 61.5ms
2026-07-20 17:31:27.435 [DEBUG] [Frame 1476] Decode(GPU): 10.5ms | Preprocess: 1.5ms | YOLO(w8a16): 16.8ms | DINOv2(w8a16): 30.0ms (2 crops) | Total: 61.1ms
2026-07-20 17:31:27.513 [DEBUG] [Frame 1477] Decode(GPU): 10.9ms | Preprocess: 1.5ms | YOLO(w8a16): 16.7ms | DINOv2(w8a16): 45.8ms (3 crops) | Total: 78.1ms
2026-07-20 17:31:27.592 [DEBUG] [Frame 1478] Decode(GPU): 12.2ms | Preprocess: 1.4ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 45.7ms (3 crops) | Total: 79.5ms
2026-07-20 17:31:27.638 [DEBUG] [Frame 1479] Decode(GPU): 10.6ms | Preprocess: 1.2ms | YOLO(w8a16): 16.9ms | DINOv2(w8a16): 15.3ms (1 crops) | Total: 45.3ms
2026-07-20 17:31:27.716 [DEBUG] [Frame 1480] Decode(GPU): 11.7ms | Preprocess: 1.3ms | YOLO(w8a16): 17.1ms | DINOv2(w8a16): 45.4ms (3 crops) | Total: 78.7ms
2026-07-20 17:31:27.782 [DEBUG] [Frame 1481] Decode(GPU): 12.2ms | Preprocess: 1.4ms | YOLO(w8a16): 18.6ms | DINOv2(w8a16): 30.6ms (2 crops) | Total: 65.3ms
2026-07-20 17:31:27.830 [DEBUG] [Frame 1482] Decode(GPU): 12.1ms | Preprocess: 1.0ms | YOLO(w8a16): 17.7ms | DINOv2(w8a16): 15.7ms (1 crops) | Total: 48.3ms
2026-07-20 17:31:27.893 [DEBUG] [Frame 1483] Decode(GPU): 10.7ms | Preprocess: 1.4ms | YOLO(w8a16): 17.8ms | DINOv2(w8a16): 30.9ms (2 crops) | Total: 63.0ms
2026-07-20 17:31:27.975 [DEBUG] [Frame 1484] Decode(GPU): 11.6ms | Preprocess: 1.2ms | YOLO(w8a16): 18.7ms | DINOv2(w8a16): 47.0ms (3 crops) | Total: 81.6ms
2026-07-20 17:31:28.023 [DEBUG] [Frame 1485] Decode(GPU): 11.2ms | Preprocess: 1.0ms | YOLO(w8a16): 18.4ms | DINOv2(w8a16): 15.5ms (1 crops) | Total: 47.9ms
2026-07-20 17:31:28.086 [DEBUG] [Frame 1486] Decode(GPU): 12.4ms | Preprocess: 1.1ms | YOLO(w8a16): 18.0ms | DINOv2(w8a16): 29.9ms (2 crops) | Total: 63.7ms
2026-07-20 17:31:28.134 [DEBUG] [Frame 1487] Decode(GPU): 11.2ms | Preprocess: 1.4ms | YOLO(w8a16): 18.6ms | DINOv2(w8a16): 14.9ms (1 crops) | Total: 47.9ms
2026-07-20 17:31:28.195 [DEBUG] [Frame 1488] Decode(GPU): 10.3ms | Preprocess: 1.0ms | YOLO(w8a16): 16.8ms | DINOv2(w8a16): 30.8ms (2 crops) | Total: 61.3ms
2026-07-20 17:31:28.274 [DEBUG] [Frame 1489] Decode(GPU): 11.4ms | Preprocess: 1.4ms | YOLO(w8a16): 16.6ms | DINOv2(w8a16): 46.8ms (3 crops) | Total: 78.9ms
2026-07-20 17:31:28.337 [DEBUG] [Frame 1490] Decode(GPU): 11.0ms | Preprocess: 1.3ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 30.8ms (2 crops) | Total: 62.5ms
2026-07-20 17:31:28.384 [DEBUG] [Frame 1491] Decode(GPU): 11.6ms | Preprocess: 1.3ms | YOLO(w8a16): 17.7ms | DINOv2(w8a16): 14.9ms (1 crops) | Total: 47.0ms
2026-07-20 17:31:28.461 [DEBUG] [Frame 1492] Decode(GPU): 10.4ms | Preprocess: 1.1ms | YOLO(w8a16): 16.9ms | DINOv2(w8a16): 45.4ms (3 crops) | Total: 77.0ms
2026-07-20 17:31:28.524 [DEBUG] [Frame 1493] Decode(GPU): 10.9ms | Preprocess: 1.0ms | YOLO(w8a16): 17.9ms | DINOv2(w8a16): 30.6ms (2 crops) | Total: 62.8ms
2026-07-20 17:31:28.602 [DEBUG] [Frame 1494] Decode(GPU): 10.6ms | Preprocess: 1.3ms | YOLO(w8a16): 17.8ms | DINOv2(w8a16): 45.5ms (3 crops) | Total: 78.3ms
2026-07-20 17:31:28.682 [DEBUG] [Frame 1495] Decode(GPU): 12.6ms | Preprocess: 1.3ms | YOLO(w8a16): 16.7ms | DINOv2(w8a16): 46.1ms (3 crops) | Total: 79.9ms
2026-07-20 17:31:28.727 [DEBUG] [Frame 1496] Decode(GPU): 10.4ms | Preprocess: 1.5ms | YOLO(w8a16): 16.6ms | DINOv2(w8a16): 15.3ms (1 crops) | Total: 45.0ms
2026-07-20 17:31:28.774 [DEBUG] [Frame 1497] Decode(GPU): 10.7ms | Preprocess: 1.5ms | YOLO(w8a16): 17.6ms | DINOv2(w8a16): 15.7ms (1 crops) | Total: 47.1ms
2026-07-20 17:31:28.852 [DEBUG] [Frame 1498] Decode(GPU): 11.2ms | Preprocess: 1.3ms | YOLO(w8a16): 17.4ms | DINOv2(w8a16): 45.3ms (3 crops) | Total: 78.1ms
2026-07-20 17:31:28.915 [DEBUG] [Frame 1499] Decode(GPU): 11.5ms | Preprocess: 1.2ms | YOLO(w8a16): 18.2ms | DINOv2(w8a16): 29.8ms (2 crops) | Total: 62.8ms
2026-07-20 17:31:28.977 [DEBUG] [Frame 1500] Decode(GPU): 11.1ms | Preprocess: 1.4ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 30.6ms (2 crops) | Total: 62.3ms
2026-07-20 17:31:29.024 [DEBUG] [Frame 1501] Decode(GPU): 11.8ms | Preprocess: 1.3ms | YOLO(w8a16): 16.7ms | DINOv2(w8a16): 15.3ms (1 crops) | Total: 46.6ms
2026-07-20 17:31:29.087 [DEBUG] [Frame 1502] Decode(GPU): 11.8ms | Preprocess: 1.1ms | YOLO(w8a16): 18.5ms | DINOv2(w8a16): 29.7ms (2 crops) | Total: 63.7ms
2026-07-20 17:31:29.134 [DEBUG] [Frame 1503] Decode(GPU): 11.2ms | Preprocess: 1.2ms | YOLO(w8a16): 17.1ms | DINOv2(w8a16): 15.4ms (1 crops) | Total: 46.6ms
2026-07-20 17:31:29.214 [DEBUG] [Frame 1504] Decode(GPU): 11.3ms | Preprocess: 1.4ms | YOLO(w8a16): 16.9ms | DINOv2(w8a16): 47.1ms (3 crops) | Total: 79.6ms
2026-07-20 17:31:29.261 [DEBUG] [Frame 1505] Decode(GPU): 11.4ms | Preprocess: 1.3ms | YOLO(w8a16): 18.7ms | DINOv2(w8a16): 14.8ms (1 crops) | Total: 47.8ms
2026-07-20 17:31:29.325 [DEBUG] [Frame 1506] Decode(GPU): 12.3ms | Preprocess: 1.1ms | YOLO(w8a16): 16.6ms | DINOv2(w8a16): 31.2ms (2 crops) | Total: 63.3ms
2026-07-20 17:31:29.386 [DEBUG] [Frame 1507] Decode(GPU): 11.5ms | Preprocess: 1.2ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 29.6ms (2 crops) | Total: 61.7ms
2026-07-20 17:31:29.465 [DEBUG] [Frame 1508] Decode(GPU): 11.3ms | Preprocess: 1.3ms | YOLO(w8a16): 17.7ms | DINOv2(w8a16): 45.5ms (3 crops) | Total: 78.8ms
2026-07-20 17:31:29.542 [DEBUG] [Frame 1509] Decode(GPU): 10.4ms | Preprocess: 1.4ms | YOLO(w8a16): 17.3ms | DINOv2(w8a16): 44.8ms (3 crops) | Total: 77.3ms
2026-07-20 17:31:29.605 [DEBUG] [Frame 1510] Decode(GPU): 10.3ms | Preprocess: 1.2ms | YOLO(w8a16): 17.9ms | DINOv2(w8a16): 31.0ms (2 crops) | Total: 62.9ms
2026-07-20 17:31:29.686 [DEBUG] [Frame 1511] Decode(GPU): 11.9ms | Preprocess: 1.1ms | YOLO(w8a16): 18.7ms | DINOv2(w8a16): 45.4ms (3 crops) | Total: 80.4ms
2026-07-20 17:31:29.766 [DEBUG] [Frame 1512] Decode(GPU): 10.5ms | Preprocess: 1.1ms | YOLO(w8a16): 18.9ms | DINOv2(w8a16): 45.8ms (3 crops) | Total: 79.7ms
2026-07-20 17:31:29.830 [DEBUG] [Frame 1513] Decode(GPU): 12.6ms | Preprocess: 1.3ms | YOLO(w8a16): 17.4ms | DINOv2(w8a16): 30.5ms (2 crops) | Total: 64.2ms
2026-07-20 17:31:29.878 [DEBUG] [Frame 1514] Decode(GPU): 12.2ms | Preprocess: 1.3ms | YOLO(w8a16): 17.7ms | DINOv2(w8a16): 15.6ms (1 crops) | Total: 48.3ms
2026-07-20 17:31:29.960 [DEBUG] [Frame 1515] Decode(GPU): 12.7ms | Preprocess: 1.2ms | YOLO(w8a16): 18.6ms | DINOv2(w8a16): 46.4ms (3 crops) | Total: 82.3ms
2026-07-20 17:31:30.008 [DEBUG] [Frame 1516] Decode(GPU): 11.9ms | Preprocess: 1.3ms | YOLO(w8a16): 17.7ms | DINOv2(w8a16): 15.1ms (1 crops) | Total: 47.5ms
2026-07-20 17:31:30.055 [DEBUG] [Frame 1517] Decode(GPU): 11.2ms | Preprocess: 1.2ms | YOLO(w8a16): 18.7ms | DINOv2(w8a16): 15.1ms (1 crops) | Total: 47.6ms
2026-07-20 17:31:30.102 [DEBUG] [Frame 1518] Decode(GPU): 11.8ms | Preprocess: 1.3ms | YOLO(w8a16): 16.7ms | DINOv2(w8a16): 14.8ms (1 crops) | Total: 46.3ms
2026-07-20 17:31:30.181 [DEBUG] [Frame 1519] Decode(GPU): 11.2ms | Preprocess: 1.4ms | YOLO(w8a16): 17.8ms | DINOv2(w8a16): 46.0ms (3 crops) | Total: 79.4ms
2026-07-20 17:31:30.257 [DEBUG] [Frame 1520] Decode(GPU): 11.0ms | Preprocess: 1.2ms | YOLO(w8a16): 16.6ms | DINOv2(w8a16): 44.4ms (3 crops) | Total: 76.4ms
2026-07-20 17:31:30.335 [DEBUG] [Frame 1521] Decode(GPU): 10.9ms | Preprocess: 1.4ms | YOLO(w8a16): 17.8ms | DINOv2(w8a16): 44.2ms (3 crops) | Total: 77.6ms
2026-07-20 17:31:30.415 [DEBUG] [Frame 1522] Decode(GPU): 12.5ms | Preprocess: 1.4ms | YOLO(w8a16): 16.9ms | DINOv2(w8a16): 46.2ms (3 crops) | Total: 80.1ms
2026-07-20 17:31:30.479 [DEBUG] [Frame 1523] Decode(GPU): 10.4ms | Preprocess: 1.5ms | YOLO(w8a16): 18.3ms | DINOv2(w8a16): 31.0ms (2 crops) | Total: 63.5ms
2026-07-20 17:31:30.526 [DEBUG] [Frame 1524] Decode(GPU): 11.4ms | Preprocess: 1.4ms | YOLO(w8a16): 17.3ms | DINOv2(w8a16): 15.6ms (1 crops) | Total: 47.5ms
2026-07-20 17:31:30.572 [DEBUG] [Frame 1525] Decode(GPU): 11.3ms | Preprocess: 1.0ms | YOLO(w8a16): 17.1ms | DINOv2(w8a16): 14.8ms (1 crops) | Total: 46.0ms
2026-07-20 17:31:30.651 [DEBUG] [Frame 1526] Decode(GPU): 11.1ms | Preprocess: 1.4ms | YOLO(w8a16): 16.9ms | DINOv2(w8a16): 46.7ms (3 crops) | Total: 79.2ms
2026-07-20 17:31:30.731 [DEBUG] [Frame 1527] Decode(GPU): 11.8ms | Preprocess: 1.3ms | YOLO(w8a16): 17.4ms | DINOv2(w8a16): 45.9ms (3 crops) | Total: 79.6ms
2026-07-20 17:31:30.778 [DEBUG] [Frame 1528] Decode(GPU): 11.3ms | Preprocess: 1.1ms | YOLO(w8a16): 18.1ms | DINOv2(w8a16): 14.8ms (1 crops) | Total: 46.8ms
2026-07-20 17:31:30.858 [DEBUG] [Frame 1529] Decode(GPU): 11.7ms | Preprocess: 1.1ms | YOLO(w8a16): 17.8ms | DINOv2(w8a16): 46.5ms (3 crops) | Total: 80.6ms
2026-07-20 17:31:30.907 [DEBUG] [Frame 1530] Decode(GPU): 12.0ms | Preprocess: 1.4ms | YOLO(w8a16): 18.9ms | DINOv2(w8a16): 15.1ms (1 crops) | Total: 48.5ms
2026-07-20 17:31:30.987 [DEBUG] [Frame 1531] Decode(GPU): 12.0ms | Preprocess: 1.0ms | YOLO(w8a16): 18.5ms | DINOv2(w8a16): 45.7ms (3 crops) | Total: 80.3ms
2026-07-20 17:31:31.051 [DEBUG] [Frame 1532] Decode(GPU): 11.5ms | Preprocess: 1.4ms | YOLO(w8a16): 18.6ms | DINOv2(w8a16): 30.4ms (2 crops) | Total: 64.0ms
2026-07-20 17:31:31.097 [DEBUG] [Frame 1533] Decode(GPU): 11.3ms | Preprocess: 1.1ms | YOLO(w8a16): 16.5ms | DINOv2(w8a16): 15.0ms (1 crops) | Total: 45.6ms
2026-07-20 17:31:31.158 [DEBUG] [Frame 1534] Decode(GPU): 11.0ms | Preprocess: 1.1ms | YOLO(w8a16): 17.3ms | DINOv2(w8a16): 29.5ms (2 crops) | Total: 60.9ms
2026-07-20 17:31:31.221 [DEBUG] [Frame 1535] Decode(GPU): 10.8ms | Preprocess: 1.4ms | YOLO(w8a16): 18.8ms | DINOv2(w8a16): 30.4ms (2 crops) | Total: 63.8ms
2026-07-20 17:31:31.301 [DEBUG] [Frame 1536] Decode(GPU): 10.6ms | Preprocess: 1.3ms | YOLO(w8a16): 18.9ms | DINOv2(w8a16): 44.9ms (3 crops) | Total: 79.1ms
2026-07-20 17:31:31.348 [DEBUG] [Frame 1537] Decode(GPU): 10.8ms | Preprocess: 1.1ms | YOLO(w8a16): 18.7ms | DINOv2(w8a16): 15.4ms (1 crops) | Total: 47.3ms
2026-07-20 17:31:31.410 [DEBUG] [Frame 1538] Decode(GPU): 11.3ms | Preprocess: 1.1ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 30.8ms (2 crops) | Total: 62.4ms
2026-07-20 17:31:31.487 [DEBUG] [Frame 1539] Decode(GPU): 11.0ms | Preprocess: 1.3ms | YOLO(w8a16): 17.2ms | DINOv2(w8a16): 44.5ms (3 crops) | Total: 77.0ms
2026-07-20 17:31:31.535 [DEBUG] [Frame 1540] Decode(GPU): 11.2ms | Preprocess: 1.1ms | YOLO(w8a16): 18.8ms | DINOv2(w8a16): 15.4ms (1 crops) | Total: 47.9ms
2026-07-20 17:31:31.599 [DEBUG] [Frame 1541] Decode(GPU): 11.8ms | Preprocess: 1.2ms | YOLO(w8a16): 17.5ms | DINOv2(w8a16): 31.2ms (2 crops) | Total: 64.0ms
2026-07-20 17:31:31.663 [DEBUG] [Frame 1542] Decode(GPU): 12.4ms | Preprocess: 1.2ms | YOLO(w8a16): 18.6ms | DINOv2(w8a16): 29.5ms (2 crops) | Total: 64.2ms
2026-07-20 17:31:31.726 [DEBUG] [Frame 1543] Decode(GPU): 12.3ms | Preprocess: 1.4ms | YOLO(w8a16): 17.5ms | DINOv2(w8a16): 29.6ms (2 crops) | Total: 62.9ms
2026-07-20 17:31:31.807 [DEBUG] [Frame 1544] Decode(GPU): 10.6ms | Preprocess: 1.3ms | YOLO(w8a16): 18.3ms | DINOv2(w8a16): 47.1ms (3 crops) | Total: 80.7ms
2026-07-20 17:31:31.855 [DEBUG] [Frame 1545] Decode(GPU): 12.4ms | Preprocess: 1.3ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 15.4ms (1 crops) | Total: 47.8ms
2026-07-20 17:31:31.918 [DEBUG] [Frame 1546] Decode(GPU): 11.2ms | Preprocess: 1.3ms | YOLO(w8a16): 17.8ms | DINOv2(w8a16): 30.8ms (2 crops) | Total: 63.5ms
2026-07-20 17:31:31.997 [DEBUG] [Frame 1547] Decode(GPU): 12.3ms | Preprocess: 1.3ms | YOLO(w8a16): 17.2ms | DINOv2(w8a16): 44.8ms (3 crops) | Total: 79.0ms
2026-07-20 17:31:32.045 [DEBUG] [Frame 1548] Decode(GPU): 11.5ms | Preprocess: 1.4ms | YOLO(w8a16): 18.2ms | DINOv2(w8a16): 15.2ms (1 crops) | Total: 47.8ms
2026-07-20 17:31:32.127 [DEBUG] [Frame 1549] Decode(GPU): 12.7ms | Preprocess: 1.4ms | YOLO(w8a16): 17.9ms | DINOv2(w8a16): 46.7ms (3 crops) | Total: 82.1ms
2026-07-20 17:31:32.206 [DEBUG] [Frame 1550] Decode(GPU): 10.9ms | Preprocess: 1.3ms | YOLO(w8a16): 16.6ms | DINOv2(w8a16): 46.7ms (3 crops) | Total: 78.7ms
2026-07-20 17:31:32.285 [DEBUG] [Frame 1551] Decode(GPU): 10.6ms | Preprocess: 1.0ms | YOLO(w8a16): 18.5ms | DINOv2(w8a16): 45.5ms (3 crops) | Total: 78.6ms
2026-07-20 17:31:32.332 [DEBUG] [Frame 1552] Decode(GPU): 10.6ms | Preprocess: 1.3ms | YOLO(w8a16): 18.6ms | DINOv2(w8a16): 15.2ms (1 crops) | Total: 47.3ms
2026-07-20 17:31:32.379 [DEBUG] [Frame 1553] Decode(GPU): 10.4ms | Preprocess: 1.1ms | YOLO(w8a16): 18.7ms | DINOv2(w8a16): 15.4ms (1 crops) | Total: 47.3ms
2026-07-20 17:31:32.460 [DEBUG] [Frame 1554] Decode(GPU): 10.4ms | Preprocess: 1.3ms | YOLO(w8a16): 18.7ms | DINOv2(w8a16): 47.0ms (3 crops) | Total: 80.7ms
2026-07-20 17:31:32.541 [DEBUG] [Frame 1555] Decode(GPU): 12.7ms | Preprocess: 1.1ms | YOLO(w8a16): 18.6ms | DINOv2(w8a16): 46.2ms (3 crops) | Total: 81.5ms
2026-07-20 17:31:32.605 [DEBUG] [Frame 1556] Decode(GPU): 11.8ms | Preprocess: 1.2ms | YOLO(w8a16): 18.8ms | DINOv2(w8a16): 29.6ms (2 crops) | Total: 63.7ms
2026-07-20 17:31:32.670 [DEBUG] [Frame 1557] Decode(GPU): 11.5ms | Preprocess: 1.2ms | YOLO(w8a16): 18.8ms | DINOv2(w8a16): 31.1ms (2 crops) | Total: 65.1ms
2026-07-20 17:31:32.717 [DEBUG] [Frame 1558] Decode(GPU): 12.2ms | Preprocess: 1.2ms | YOLO(w8a16): 17.2ms | DINOv2(w8a16): 15.2ms (1 crops) | Total: 47.3ms
2026-07-20 17:31:32.779 [DEBUG] [Frame 1559] Decode(GPU): 10.2ms | Preprocess: 1.5ms | YOLO(w8a16): 17.7ms | DINOv2(w8a16): 30.0ms (2 crops) | Total: 61.9ms
2026-07-20 17:31:32.860 [DEBUG] [Frame 1560] Decode(GPU): 11.6ms | Preprocess: 1.2ms | YOLO(w8a16): 18.8ms | DINOv2(w8a16): 45.5ms (3 crops) | Total: 80.3ms
2026-07-20 17:31:32.906 [DEBUG] [Frame 1561] Decode(GPU): 10.5ms | Preprocess: 1.3ms | YOLO(w8a16): 17.6ms | DINOv2(w8a16): 15.2ms (1 crops) | Total: 46.2ms
2026-07-20 17:31:32.972 [DEBUG] [Frame 1562] Decode(GPU): 12.6ms | Preprocess: 1.4ms | YOLO(w8a16): 18.7ms | DINOv2(w8a16): 30.8ms (2 crops) | Total: 66.0ms
2026-07-20 17:31:33.019 [DEBUG] [Frame 1563] Decode(GPU): 11.7ms | Preprocess: 1.5ms | YOLO(w8a16): 17.6ms | DINOv2(w8a16): 14.9ms (1 crops) | Total: 47.0ms
2026-07-20 17:31:33.097 [DEBUG] [Frame 1564] Decode(GPU): 11.9ms | Preprocess: 1.4ms | YOLO(w8a16): 16.5ms | DINOv2(w8a16): 45.0ms (3 crops) | Total: 78.4ms
2026-07-20 17:31:33.176 [DEBUG] [Frame 1565] Decode(GPU): 11.9ms | Preprocess: 1.3ms | YOLO(w8a16): 16.7ms | DINOv2(w8a16): 46.5ms (3 crops) | Total: 79.2ms
2026-07-20 17:31:33.223 [DEBUG] [Frame 1566] Decode(GPU): 10.4ms | Preprocess: 1.1ms | YOLO(w8a16): 18.4ms | DINOv2(w8a16): 14.8ms (1 crops) | Total: 46.3ms
2026-07-20 17:31:33.285 [DEBUG] [Frame 1567] Decode(GPU): 11.8ms | Preprocess: 1.2ms | YOLO(w8a16): 18.2ms | DINOv2(w8a16): 29.5ms (2 crops) | Total: 62.9ms
2026-07-20 17:31:33.332 [DEBUG] [Frame 1568] Decode(GPU): 11.0ms | Preprocess: 1.1ms | YOLO(w8a16): 18.1ms | DINOv2(w8a16): 15.0ms (1 crops) | Total: 46.5ms
2026-07-20 17:31:33.411 [DEBUG] [Frame 1569] Decode(GPU): 10.9ms | Preprocess: 1.2ms | YOLO(w8a16): 17.9ms | DINOv2(w8a16): 45.9ms (3 crops) | Total: 78.9ms
2026-07-20 17:31:33.457 [DEBUG] [Frame 1570] Decode(GPU): 11.5ms | Preprocess: 1.2ms | YOLO(w8a16): 16.6ms | DINOv2(w8a16): 15.3ms (1 crops) | Total: 46.2ms
2026-07-20 17:31:33.520 [DEBUG] [Frame 1571] Decode(GPU): 10.9ms | Preprocess: 1.5ms | YOLO(w8a16): 17.6ms | DINOv2(w8a16): 30.4ms (2 crops) | Total: 62.6ms
2026-07-20 17:31:33.566 [DEBUG] [Frame 1572] Decode(GPU): 11.8ms | Preprocess: 1.5ms | YOLO(w8a16): 17.2ms | DINOv2(w8a16): 14.9ms (1 crops) | Total: 46.6ms
2026-07-20 17:31:33.615 [DEBUG] [Frame 1573] Decode(GPU): 11.6ms | Preprocess: 1.2ms | YOLO(w8a16): 19.0ms | DINOv2(w8a16): 15.3ms (1 crops) | Total: 48.5ms
2026-07-20 17:31:33.695 [DEBUG] [Frame 1574] Decode(GPU): 11.6ms | Preprocess: 1.4ms | YOLO(w8a16): 18.0ms | DINOv2(w8a16): 46.3ms (3 crops) | Total: 80.3ms
2026-07-20 17:31:33.774 [DEBUG] [Frame 1575] Decode(GPU): 11.9ms | Preprocess: 1.4ms | YOLO(w8a16): 17.4ms | DINOv2(w8a16): 45.1ms (3 crops) | Total: 79.2ms
2026-07-20 17:31:33.823 [DEBUG] [Frame 1576] Decode(GPU): 12.6ms | Preprocess: 1.3ms | YOLO(w8a16): 18.5ms | DINOv2(w8a16): 15.0ms (1 crops) | Total: 49.0ms
2026-07-20 17:31:33.901 [DEBUG] [Frame 1577] Decode(GPU): 12.1ms | Preprocess: 1.2ms | YOLO(w8a16): 16.8ms | DINOv2(w8a16): 44.1ms (3 crops) | Total: 77.7ms
2026-07-20 17:31:33.981 [DEBUG] [Frame 1578] Decode(GPU): 12.5ms | Preprocess: 1.2ms | YOLO(w8a16): 18.7ms | DINOv2(w8a16): 44.1ms (3 crops) | Total: 79.7ms
2026-07-20 17:31:34.027 [DEBUG] [Frame 1579] Decode(GPU): 10.6ms | Preprocess: 1.1ms | YOLO(w8a16): 18.1ms | DINOv2(w8a16): 14.8ms (1 crops) | Total: 46.1ms
