2026-07-20 18:30:00.001 [INFO] [System] COWdeploy Ultimate Pipelined Benchmark (DMA-BUF Zero-Copy)
2026-07-20 18:30:00.001 [INFO] [System] Hardware: Qualcomm Dragonwing RB3 Gen2 (QCM6490)
2026-07-20 18:30:00.001 [INFO] [System] OS: Ubuntu 24.04.2 LTS aarch64
2026-07-20 18:30:00.001 [INFO] [Video] Resolution: 1920x1080 | Codec: H264 | FPS: 30.0 | Frames: 1800 (60s)
2026-07-20 18:30:00.001 [INFO] [Pipeline] Configuration: 
    - Architecture: 3-Stage Asynchronous Pipeline (Decode -> Detect -> Extract)
    - Zero-Copy: DMA-BUF (ION Memory) FD passing enabled
    - Detection Backend: TFLite (Hexagon DSP Delegate) [W8A8]
    - Feature Extractor Backend: TFLite (Hexagon DSP Delegate) [W8A8]
2026-07-20 18:30:00.056 [INFO] [Video] Initializing Adreno GPU V4L2 Hardware Decoder...
2026-07-20 18:30:00.071 [INFO] [Video] V4L2 Hardware Decoder initialized. DMA-BUF Export enabled.
2026-07-20 18:30:00.116 [INFO] [Accelerator] Loading Hexagon DSP drivers and TFLite delegates...
2026-07-20 18:30:00.236 [INFO] [Accelerator] TFLite Context loaded successfully to CDSP. DMA-BUF Import enabled.
2026-07-20 18:30:00.241 [INFO] [Pipeline] Starting multi-threaded pipeline processing loop...
2026-07-20 18:30:00.274 [DEBUG] [Pipeline-Sink] Frame 0000 ready | Decode[GPU_Thread]: 11.1ms | YOLO[DSP_Thread]: 8.7ms | DINOv2[DSP_Thread]: Skipped | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 20.0ms
2026-07-20 18:30:47.140 [DEBUG] [Pipeline-Sink] Frame 1406 ready | Decode[GPU_Thread]: 10.9ms | YOLO[DSP_Thread]: 8.2ms | DINOv2[DSP_Thread]: 11.0ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 30.9ms
2026-07-20 18:30:47.173 [DEBUG] [Pipeline-Sink] Frame 1407 ready | Decode[GPU_Thread]: 10.7ms | YOLO[DSP_Thread]: 8.9ms | DINOv2[DSP_Thread]: 22.7ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 43.0ms
2026-07-20 18:30:47.207 [DEBUG] [Pipeline-Sink] Frame 1408 ready | Decode[GPU_Thread]: 11.4ms | YOLO[DSP_Thread]: 8.4ms | DINOv2[DSP_Thread]: 23.0ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 43.6ms
2026-07-20 18:30:47.240 [DEBUG] [Pipeline-Sink] Frame 1409 ready | Decode[GPU_Thread]: 11.3ms | YOLO[DSP_Thread]: 8.4ms | DINOv2[DSP_Thread]: 34.6ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 55.1ms
2026-07-20 18:30:47.273 [DEBUG] [Pipeline-Sink] Frame 1410 ready | Decode[GPU_Thread]: 11.6ms | YOLO[DSP_Thread]: 8.5ms | DINOv2[DSP_Thread]: 22.0ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 42.9ms
2026-07-20 18:30:47.307 [DEBUG] [Pipeline-Sink] Frame 1411 ready | Decode[GPU_Thread]: 10.9ms | YOLO[DSP_Thread]: 8.5ms | DINOv2[DSP_Thread]: 34.0ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 54.2ms
2026-07-20 18:30:47.340 [DEBUG] [Pipeline-Sink] Frame 1412 ready | Decode[GPU_Thread]: 11.4ms | YOLO[DSP_Thread]: 8.6ms | DINOv2[DSP_Thread]: 22.5ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 43.3ms
2026-07-20 18:30:47.373 [DEBUG] [Pipeline-Sink] Frame 1413 ready | Decode[GPU_Thread]: 11.5ms | YOLO[DSP_Thread]: 8.7ms | DINOv2[DSP_Thread]: 34.7ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 55.7ms
2026-07-20 18:30:47.407 [DEBUG] [Pipeline-Sink] Frame 1414 ready | Decode[GPU_Thread]: 11.1ms | YOLO[DSP_Thread]: 8.7ms | DINOv2[DSP_Thread]: 11.5ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 32.1ms
2026-07-20 18:30:47.440 [DEBUG] [Pipeline-Sink] Frame 1415 ready | Decode[GPU_Thread]: 10.9ms | YOLO[DSP_Thread]: 9.0ms | DINOv2[DSP_Thread]: 32.9ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 53.6ms
2026-07-20 18:30:47.473 [DEBUG] [Pipeline-Sink] Frame 1416 ready | Decode[GPU_Thread]: 10.6ms | YOLO[DSP_Thread]: 8.5ms | DINOv2[DSP_Thread]: 33.7ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 53.6ms
2026-07-20 18:30:47.507 [DEBUG] [Pipeline-Sink] Frame 1417 ready | Decode[GPU_Thread]: 11.7ms | YOLO[DSP_Thread]: 8.8ms | DINOv2[DSP_Thread]: 11.1ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 32.4ms
2026-07-20 18:30:47.540 [DEBUG] [Pipeline-Sink] Frame 1418 ready | Decode[GPU_Thread]: 10.5ms | YOLO[DSP_Thread]: 8.4ms | DINOv2[DSP_Thread]: 22.7ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 42.5ms
2026-07-20 18:30:47.573 [DEBUG] [Pipeline-Sink] Frame 1419 ready | Decode[GPU_Thread]: 11.7ms | YOLO[DSP_Thread]: 8.3ms | DINOv2[DSP_Thread]: 11.1ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 31.9ms
2026-07-20 18:30:47.607 [DEBUG] [Pipeline-Sink] Frame 1420 ready | Decode[GPU_Thread]: 11.7ms | YOLO[DSP_Thread]: 8.9ms | DINOv2[DSP_Thread]: 11.5ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 32.9ms
2026-07-20 18:30:47.640 [DEBUG] [Pipeline-Sink] Frame 1421 ready | Decode[GPU_Thread]: 10.9ms | YOLO[DSP_Thread]: 8.3ms | DINOv2[DSP_Thread]: 10.8ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 30.9ms
2026-07-20 18:30:47.673 [DEBUG] [Pipeline-Sink] Frame 1422 ready | Decode[GPU_Thread]: 10.9ms | YOLO[DSP_Thread]: 8.7ms | DINOv2[DSP_Thread]: 11.2ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 31.6ms
2026-07-20 18:30:47.707 [DEBUG] [Pipeline-Sink] Frame 1423 ready | Decode[GPU_Thread]: 11.5ms | YOLO[DSP_Thread]: 8.8ms | DINOv2[DSP_Thread]: 34.3ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 55.4ms
2026-07-20 18:30:47.740 [DEBUG] [Pipeline-Sink] Frame 1424 ready | Decode[GPU_Thread]: 10.8ms | YOLO[DSP_Thread]: 8.3ms | DINOv2[DSP_Thread]: 11.3ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 31.2ms
2026-07-20 18:30:47.773 [DEBUG] [Pipeline-Sink] Frame 1425 ready | Decode[GPU_Thread]: 10.8ms | YOLO[DSP_Thread]: 8.6ms | DINOv2[DSP_Thread]: 22.8ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 43.0ms
2026-07-20 18:30:47.807 [DEBUG] [Pipeline-Sink] Frame 1426 ready | Decode[GPU_Thread]: 11.2ms | YOLO[DSP_Thread]: 8.9ms | DINOv2[DSP_Thread]: 22.1ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 43.0ms
2026-07-20 18:30:47.840 [DEBUG] [Pipeline-Sink] Frame 1427 ready | Decode[GPU_Thread]: 11.1ms | YOLO[DSP_Thread]: 8.3ms | DINOv2[DSP_Thread]: 10.9ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 31.1ms
2026-07-20 18:30:47.873 [DEBUG] [Pipeline-Sink] Frame 1428 ready | Decode[GPU_Thread]: 11.0ms | YOLO[DSP_Thread]: 9.0ms | DINOv2[DSP_Thread]: 32.5ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 53.3ms
2026-07-20 18:30:47.907 [DEBUG] [Pipeline-Sink] Frame 1429 ready | Decode[GPU_Thread]: 11.0ms | YOLO[DSP_Thread]: 8.6ms | DINOv2[DSP_Thread]: 21.7ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 42.1ms
2026-07-20 18:30:47.940 [DEBUG] [Pipeline-Sink] Frame 1430 ready | Decode[GPU_Thread]: 11.5ms | YOLO[DSP_Thread]: 8.8ms | DINOv2[DSP_Thread]: 11.2ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 32.2ms
2026-07-20 18:30:47.973 [DEBUG] [Pipeline-Sink] Frame 1431 ready | Decode[GPU_Thread]: 10.9ms | YOLO[DSP_Thread]: 8.5ms | DINOv2[DSP_Thread]: 22.3ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 42.5ms
2026-07-20 18:30:48.007 [DEBUG] [Pipeline-Sink] Frame 1432 ready | Decode[GPU_Thread]: 11.3ms | YOLO[DSP_Thread]: 9.0ms | DINOv2[DSP_Thread]: 33.6ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 54.7ms
2026-07-20 18:30:48.040 [DEBUG] [Pipeline-Sink] Frame 1433 ready | Decode[GPU_Thread]: 11.0ms | YOLO[DSP_Thread]: 8.4ms | DINOv2[DSP_Thread]: 34.5ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 54.8ms
2026-07-20 18:30:48.073 [DEBUG] [Pipeline-Sink] Frame 1434 ready | Decode[GPU_Thread]: 11.7ms | YOLO[DSP_Thread]: 8.8ms | DINOv2[DSP_Thread]: 11.0ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 32.3ms
2026-07-20 18:30:48.107 [DEBUG] [Pipeline-Sink] Frame 1435 ready | Decode[GPU_Thread]: 11.7ms | YOLO[DSP_Thread]: 9.0ms | DINOv2[DSP_Thread]: 32.5ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 54.0ms
2026-07-20 18:30:48.140 [DEBUG] [Pipeline-Sink] Frame 1436 ready | Decode[GPU_Thread]: 10.9ms | YOLO[DSP_Thread]: 8.3ms | DINOv2[DSP_Thread]: 11.4ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 31.4ms
2026-07-20 18:30:48.173 [DEBUG] [Pipeline-Sink] Frame 1437 ready | Decode[GPU_Thread]: 11.3ms | YOLO[DSP_Thread]: 8.6ms | DINOv2[DSP_Thread]: 10.8ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 31.6ms
2026-07-20 18:30:48.207 [DEBUG] [Pipeline-Sink] Frame 1438 ready | Decode[GPU_Thread]: 11.8ms | YOLO[DSP_Thread]: 8.7ms | DINOv2[DSP_Thread]: 11.3ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 32.6ms
2026-07-20 18:30:48.240 [DEBUG] [Pipeline-Sink] Frame 1439 ready | Decode[GPU_Thread]: 10.6ms | YOLO[DSP_Thread]: 8.5ms | DINOv2[DSP_Thread]: 22.8ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 42.8ms
2026-07-20 18:30:48.273 [DEBUG] [Pipeline-Sink] Frame 1440 ready | Decode[GPU_Thread]: 10.6ms | YOLO[DSP_Thread]: 8.3ms | DINOv2[DSP_Thread]: 11.1ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 30.8ms
2026-07-20 18:30:48.307 [DEBUG] [Pipeline-Sink] Frame 1441 ready | Decode[GPU_Thread]: 11.0ms | YOLO[DSP_Thread]: 8.5ms | DINOv2[DSP_Thread]: 22.0ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 42.3ms
2026-07-20 18:30:48.340 [DEBUG] [Pipeline-Sink] Frame 1442 ready | Decode[GPU_Thread]: 11.0ms | YOLO[DSP_Thread]: 8.2ms | DINOv2[DSP_Thread]: 11.1ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 31.1ms
2026-07-20 18:30:48.373 [DEBUG] [Pipeline-Sink] Frame 1443 ready | Decode[GPU_Thread]: 10.5ms | YOLO[DSP_Thread]: 8.5ms | DINOv2[DSP_Thread]: 23.1ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 42.9ms
2026-07-20 18:30:48.407 [DEBUG] [Pipeline-Sink] Frame 1444 ready | Decode[GPU_Thread]: 11.3ms | YOLO[DSP_Thread]: 8.7ms | DINOv2[DSP_Thread]: 21.7ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 42.5ms
2026-07-20 18:30:48.440 [DEBUG] [Pipeline-Sink] Frame 1445 ready | Decode[GPU_Thread]: 11.3ms | YOLO[DSP_Thread]: 8.6ms | DINOv2[DSP_Thread]: 33.4ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 54.1ms
2026-07-20 18:30:48.473 [DEBUG] [Pipeline-Sink] Frame 1446 ready | Decode[GPU_Thread]: 11.2ms | YOLO[DSP_Thread]: 8.6ms | DINOv2[DSP_Thread]: 11.2ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 31.8ms
2026-07-20 18:30:48.507 [DEBUG] [Pipeline-Sink] Frame 1447 ready | Decode[GPU_Thread]: 11.7ms | YOLO[DSP_Thread]: 8.4ms | DINOv2[DSP_Thread]: 22.9ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 43.8ms
2026-07-20 18:30:48.540 [DEBUG] [Pipeline-Sink] Frame 1448 ready | Decode[GPU_Thread]: 11.7ms | YOLO[DSP_Thread]: 8.7ms | DINOv2[DSP_Thread]: 33.8ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 55.0ms
2026-07-20 18:30:48.573 [DEBUG] [Pipeline-Sink] Frame 1449 ready | Decode[GPU_Thread]: 10.8ms | YOLO[DSP_Thread]: 9.0ms | DINOv2[DSP_Thread]: 22.6ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 43.1ms
2026-07-20 18:30:48.607 [DEBUG] [Pipeline-Sink] Frame 1450 ready | Decode[GPU_Thread]: 11.1ms | YOLO[DSP_Thread]: 8.8ms | DINOv2[DSP_Thread]: 22.1ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 42.8ms
2026-07-20 18:30:48.640 [DEBUG] [Pipeline-Sink] Frame 1451 ready | Decode[GPU_Thread]: 10.8ms | YOLO[DSP_Thread]: 8.9ms | DINOv2[DSP_Thread]: 33.4ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 53.9ms
2026-07-20 18:30:48.673 [DEBUG] [Pipeline-Sink] Frame 1452 ready | Decode[GPU_Thread]: 10.8ms | YOLO[DSP_Thread]: 8.2ms | DINOv2[DSP_Thread]: 10.8ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 30.6ms
2026-07-20 18:30:48.707 [DEBUG] [Pipeline-Sink] Frame 1453 ready | Decode[GPU_Thread]: 11.0ms | YOLO[DSP_Thread]: 9.0ms | DINOv2[DSP_Thread]: 34.1ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 54.9ms
2026-07-20 18:30:48.740 [DEBUG] [Pipeline-Sink] Frame 1454 ready | Decode[GPU_Thread]: 10.7ms | YOLO[DSP_Thread]: 8.7ms | DINOv2[DSP_Thread]: 34.4ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 54.6ms
2026-07-20 18:30:48.773 [DEBUG] [Pipeline-Sink] Frame 1455 ready | Decode[GPU_Thread]: 11.1ms | YOLO[DSP_Thread]: 8.6ms | DINOv2[DSP_Thread]: 11.0ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 31.6ms
2026-07-20 18:30:48.807 [DEBUG] [Pipeline-Sink] Frame 1456 ready | Decode[GPU_Thread]: 10.6ms | YOLO[DSP_Thread]: 8.3ms | DINOv2[DSP_Thread]: 32.8ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 52.5ms
2026-07-20 18:30:48.840 [DEBUG] [Pipeline-Sink] Frame 1457 ready | Decode[GPU_Thread]: 11.7ms | YOLO[DSP_Thread]: 8.8ms | DINOv2[DSP_Thread]: 32.5ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 53.7ms
2026-07-20 18:30:48.873 [DEBUG] [Pipeline-Sink] Frame 1458 ready | Decode[GPU_Thread]: 11.8ms | YOLO[DSP_Thread]: 8.2ms | DINOv2[DSP_Thread]: 34.6ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 55.4ms
2026-07-20 18:30:48.907 [DEBUG] [Pipeline-Sink] Frame 1459 ready | Decode[GPU_Thread]: 11.2ms | YOLO[DSP_Thread]: 8.7ms | DINOv2[DSP_Thread]: 22.6ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 43.3ms
2026-07-20 18:30:48.940 [DEBUG] [Pipeline-Sink] Frame 1460 ready | Decode[GPU_Thread]: 11.5ms | YOLO[DSP_Thread]: 8.6ms | DINOv2[DSP_Thread]: 11.4ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 32.2ms
2026-07-20 18:30:48.973 [DEBUG] [Pipeline-Sink] Frame 1461 ready | Decode[GPU_Thread]: 11.4ms | YOLO[DSP_Thread]: 8.6ms | DINOv2[DSP_Thread]: 34.8ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 55.5ms
2026-07-20 18:30:49.007 [DEBUG] [Pipeline-Sink] Frame 1462 ready | Decode[GPU_Thread]: 10.9ms | YOLO[DSP_Thread]: 8.9ms | DINOv2[DSP_Thread]: 11.1ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 31.7ms
2026-07-20 18:30:49.040 [DEBUG] [Pipeline-Sink] Frame 1463 ready | Decode[GPU_Thread]: 11.7ms | YOLO[DSP_Thread]: 9.0ms | DINOv2[DSP_Thread]: 33.0ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 54.5ms
2026-07-20 18:30:49.073 [DEBUG] [Pipeline-Sink] Frame 1464 ready | Decode[GPU_Thread]: 11.7ms | YOLO[DSP_Thread]: 8.5ms | DINOv2[DSP_Thread]: 10.9ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 31.9ms
2026-07-20 18:30:49.107 [DEBUG] [Pipeline-Sink] Frame 1465 ready | Decode[GPU_Thread]: 11.2ms | YOLO[DSP_Thread]: 8.6ms | DINOv2[DSP_Thread]: 32.5ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 53.0ms
2026-07-20 18:30:49.140 [DEBUG] [Pipeline-Sink] Frame 1466 ready | Decode[GPU_Thread]: 11.1ms | YOLO[DSP_Thread]: 8.2ms | DINOv2[DSP_Thread]: 11.1ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 31.1ms
2026-07-20 18:30:49.173 [DEBUG] [Pipeline-Sink] Frame 1467 ready | Decode[GPU_Thread]: 10.7ms | YOLO[DSP_Thread]: 8.4ms | DINOv2[DSP_Thread]: 33.0ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 52.8ms
2026-07-20 18:30:49.207 [DEBUG] [Pipeline-Sink] Frame 1468 ready | Decode[GPU_Thread]: 11.0ms | YOLO[DSP_Thread]: 8.4ms | DINOv2[DSP_Thread]: 34.7ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 54.9ms
2026-07-20 18:30:49.240 [DEBUG] [Pipeline-Sink] Frame 1469 ready | Decode[GPU_Thread]: 11.0ms | YOLO[DSP_Thread]: 8.6ms | DINOv2[DSP_Thread]: 34.4ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 54.9ms
2026-07-20 18:30:49.273 [DEBUG] [Pipeline-Sink] Frame 1470 ready | Decode[GPU_Thread]: 10.8ms | YOLO[DSP_Thread]: 8.8ms | DINOv2[DSP_Thread]: 22.8ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 43.2ms
2026-07-20 18:30:49.307 [DEBUG] [Pipeline-Sink] Frame 1471 ready | Decode[GPU_Thread]: 11.7ms | YOLO[DSP_Thread]: 8.7ms | DINOv2[DSP_Thread]: 33.9ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 55.1ms
2026-07-20 18:30:49.340 [DEBUG] [Pipeline-Sink] Frame 1472 ready | Decode[GPU_Thread]: 11.1ms | YOLO[DSP_Thread]: 8.5ms | DINOv2[DSP_Thread]: 11.4ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 31.8ms
2026-07-20 18:30:49.373 [DEBUG] [Pipeline-Sink] Frame 1473 ready | Decode[GPU_Thread]: 11.4ms | YOLO[DSP_Thread]: 8.3ms | DINOv2[DSP_Thread]: 32.4ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 52.9ms
2026-07-20 18:30:49.407 [DEBUG] [Pipeline-Sink] Frame 1474 ready | Decode[GPU_Thread]: 11.5ms | YOLO[DSP_Thread]: 8.6ms | DINOv2[DSP_Thread]: 33.0ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 53.9ms
2026-07-20 18:30:49.440 [DEBUG] [Pipeline-Sink] Frame 1475 ready | Decode[GPU_Thread]: 11.3ms | YOLO[DSP_Thread]: 8.9ms | DINOv2[DSP_Thread]: 22.8ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 43.8ms
2026-07-20 18:30:49.473 [DEBUG] [Pipeline-Sink] Frame 1476 ready | Decode[GPU_Thread]: 11.7ms | YOLO[DSP_Thread]: 8.4ms | DINOv2[DSP_Thread]: 33.9ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 54.8ms
2026-07-20 18:30:49.507 [DEBUG] [Pipeline-Sink] Frame 1477 ready | Decode[GPU_Thread]: 11.2ms | YOLO[DSP_Thread]: 9.0ms | DINOv2[DSP_Thread]: 22.1ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 43.0ms
2026-07-20 18:30:49.540 [DEBUG] [Pipeline-Sink] Frame 1478 ready | Decode[GPU_Thread]: 10.9ms | YOLO[DSP_Thread]: 8.7ms | DINOv2[DSP_Thread]: 11.0ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 31.5ms
2026-07-20 18:30:49.573 [DEBUG] [Pipeline-Sink] Frame 1479 ready | Decode[GPU_Thread]: 11.5ms | YOLO[DSP_Thread]: 8.7ms | DINOv2[DSP_Thread]: 34.4ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 55.4ms
2026-07-20 18:30:49.607 [DEBUG] [Pipeline-Sink] Frame 1480 ready | Decode[GPU_Thread]: 11.4ms | YOLO[DSP_Thread]: 8.4ms | DINOv2[DSP_Thread]: 11.3ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 31.9ms
2026-07-20 18:30:49.640 [DEBUG] [Pipeline-Sink] Frame 1481 ready | Decode[GPU_Thread]: 11.8ms | YOLO[DSP_Thread]: 8.9ms | DINOv2[DSP_Thread]: 10.8ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 32.3ms
2026-07-20 18:30:49.673 [DEBUG] [Pipeline-Sink] Frame 1482 ready | Decode[GPU_Thread]: 10.5ms | YOLO[DSP_Thread]: 9.0ms | DINOv2[DSP_Thread]: 33.7ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 54.0ms
2026-07-20 18:30:49.707 [DEBUG] [Pipeline-Sink] Frame 1483 ready | Decode[GPU_Thread]: 11.2ms | YOLO[DSP_Thread]: 8.7ms | DINOv2[DSP_Thread]: 22.9ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 43.6ms
2026-07-20 18:30:49.740 [DEBUG] [Pipeline-Sink] Frame 1484 ready | Decode[GPU_Thread]: 10.9ms | YOLO[DSP_Thread]: 8.5ms | DINOv2[DSP_Thread]: 33.5ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 53.7ms
2026-07-20 18:30:49.773 [DEBUG] [Pipeline-Sink] Frame 1485 ready | Decode[GPU_Thread]: 11.4ms | YOLO[DSP_Thread]: 8.4ms | DINOv2[DSP_Thread]: 22.0ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 42.6ms
2026-07-20 18:30:49.807 [DEBUG] [Pipeline-Sink] Frame 1486 ready | Decode[GPU_Thread]: 11.4ms | YOLO[DSP_Thread]: 8.6ms | DINOv2[DSP_Thread]: 34.7ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 55.5ms
2026-07-20 18:30:49.840 [DEBUG] [Pipeline-Sink] Frame 1487 ready | Decode[GPU_Thread]: 10.7ms | YOLO[DSP_Thread]: 8.4ms | DINOv2[DSP_Thread]: 22.2ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 42.1ms
2026-07-20 18:30:49.873 [DEBUG] [Pipeline-Sink] Frame 1488 ready | Decode[GPU_Thread]: 10.5ms | YOLO[DSP_Thread]: 8.4ms | DINOv2[DSP_Thread]: 33.4ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 53.1ms
2026-07-20 18:30:49.907 [DEBUG] [Pipeline-Sink] Frame 1489 ready | Decode[GPU_Thread]: 11.4ms | YOLO[DSP_Thread]: 8.8ms | DINOv2[DSP_Thread]: 23.1ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 44.1ms
2026-07-20 18:30:49.940 [DEBUG] [Pipeline-Sink] Frame 1490 ready | Decode[GPU_Thread]: 11.3ms | YOLO[DSP_Thread]: 8.3ms | DINOv2[DSP_Thread]: 22.9ms (2 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 43.2ms
2026-07-20 18:30:49.973 [DEBUG] [Pipeline-Sink] Frame 1491 ready | Decode[GPU_Thread]: 11.2ms | YOLO[DSP_Thread]: 8.7ms | DINOv2[DSP_Thread]: 32.8ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 53.5ms
2026-07-20 18:30:50.007 [DEBUG] [Pipeline-Sink] Frame 1492 ready | Decode[GPU_Thread]: 11.1ms | YOLO[DSP_Thread]: 8.5ms | DINOv2[DSP_Thread]: 34.3ms (3 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 54.7ms
2026-07-20 18:30:50.040 [DEBUG] [Pipeline-Sink] Frame 1493 ready | Decode[GPU_Thread]: 10.7ms | YOLO[DSP_Thread]: 8.8ms | DINOv2[DSP_Thread]: 11.1ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 31.4ms
2026-07-20 18:30:50.073 [DEBUG] [Pipeline-Sink] Frame 1494 ready | Decode[GPU_Thread]: 11.5ms | YOLO[DSP_Thread]: 9.0ms | DINOv2[DSP_Thread]: 11.1ms (1 crops) | Zero-Copy Overhead: 0.0ms | End-to-End Latency: 32.3ms
