2026-07-20 17:30:00.001 [INFO] [System] COWdeploy Edge Benchmarking Suite (Precision: FP16)
2026-07-20 17:30:00.015 [INFO] [System] Hardware: Qualcomm Dragonwing RB3 Gen2 (QCM6490)
2026-07-20 17:30:00.030 [INFO] [Video] Resolution: 1920x1080 | Codec: H264 | FPS: 30.0 | Frames: 1800 (60s)
2026-07-20 17:30:00.055 [INFO] [Pipeline] Configuration: 
    - Detection Backend: QNN (Hexagon DSP) - yolov8n-seg_fp16.bin
    - Feature Extractor Backend: QNN (Hexagon DSP) - dinov2_vits14_fp16.bin
2026-07-20 17:30:00.110 [INFO] [Video] Initializing Adreno GPU V4L2 Hardware Decoder...
2026-07-20 17:30:00.120 [INFO] [QNN] Loading libQnnHtp.so (Hexagon Tensor Processor)...
2026-07-20 17:30:00.165 [INFO] [QNN] Loading context binary yolov8n-seg_fp16.bin to CDSP...
2026-07-20 17:30:00.175 [INFO] [QNN] Model loaded. Optimized for FP16.
2026-07-20 17:30:00.180 [INFO] [Pipeline] Starting main video processing loop...
2026-07-20 17:30:00.218 [DEBUG] [Frame 0000] Decode(GPU): 11.2ms | Preprocess: 1.1ms | YOLO(fp16): 25.6ms | DINOv2: Skipped | Total: 38.4ms
2026-07-20 17:32:01.663 [DEBUG] [Frame 1523] Decode(GPU): 10.9ms | Preprocess: 1.2ms | YOLO(fp16): 26.5ms | DINOv2(fp16): 67.6ms (3 crops) | Total: 109.6ms
2026-07-20 17:32:01.725 [DEBUG] [Frame 1524] Decode(GPU): 10.7ms | Preprocess: 1.0ms | YOLO(fp16): 26.0ms | DINOv2(fp16): 22.7ms (1 crops) | Total: 62.1ms
2026-07-20 17:32:01.786 [DEBUG] [Frame 1525] Decode(GPU): 10.7ms | Preprocess: 1.2ms | YOLO(fp16): 24.4ms | DINOv2(fp16): 22.5ms (1 crops) | Total: 60.4ms
2026-07-20 17:32:01.849 [DEBUG] [Frame 1526] Decode(GPU): 12.1ms | Preprocess: 1.4ms | YOLO(fp16): 25.4ms | DINOv2(fp16): 22.4ms (1 crops) | Total: 63.2ms
2026-07-20 17:32:01.957 [DEBUG] [Frame 1527] Decode(GPU): 11.4ms | Preprocess: 1.0ms | YOLO(fp16): 25.1ms | DINOv2(fp16): 67.9ms (3 crops) | Total: 108.5ms
2026-07-20 17:32:02.019 [DEBUG] [Frame 1528] Decode(GPU): 11.6ms | Preprocess: 1.2ms | YOLO(fp16): 25.6ms | DINOv2(fp16): 22.1ms (1 crops) | Total: 62.0ms
2026-07-20 17:32:02.082 [DEBUG] [Frame 1529] Decode(GPU): 10.8ms | Preprocess: 1.3ms | YOLO(fp16): 26.6ms | DINOv2(fp16): 22.4ms (1 crops) | Total: 62.8ms
2026-07-20 17:32:02.165 [DEBUG] [Frame 1530] Decode(GPU): 10.9ms | Preprocess: 1.0ms | YOLO(fp16): 24.5ms | DINOv2(fp16): 44.3ms (2 crops) | Total: 83.0ms
2026-07-20 17:32:02.275 [DEBUG] [Frame 1531] Decode(GPU): 10.8ms | Preprocess: 1.1ms | YOLO(fp16): 25.9ms | DINOv2(fp16): 68.8ms (3 crops) | Total: 109.9ms
2026-07-20 17:32:02.337 [DEBUG] [Frame 1532] Decode(GPU): 11.9ms | Preprocess: 1.1ms | YOLO(fp16): 25.8ms | DINOv2(fp16): 22.0ms (1 crops) | Total: 62.2ms
2026-07-20 17:32:02.400 [DEBUG] [Frame 1533] Decode(GPU): 12.2ms | Preprocess: 1.1ms | YOLO(fp16): 25.1ms | DINOv2(fp16): 22.8ms (1 crops) | Total: 62.6ms
2026-07-20 17:32:02.508 [DEBUG] [Frame 1534] Decode(GPU): 12.4ms | Preprocess: 1.1ms | YOLO(fp16): 24.6ms | DINOv2(fp16): 67.3ms (3 crops) | Total: 108.8ms
2026-07-20 17:32:02.571 [DEBUG] [Frame 1535] Decode(GPU): 11.1ms | Preprocess: 1.3ms | YOLO(fp16): 26.6ms | DINOv2(fp16): 22.3ms (1 crops) | Total: 62.9ms
2026-07-20 17:32:02.657 [DEBUG] [Frame 1536] Decode(GPU): 11.5ms | Preprocess: 1.0ms | YOLO(fp16): 24.2ms | DINOv2(fp16): 46.0ms (2 crops) | Total: 85.1ms
2026-07-20 17:32:02.742 [DEBUG] [Frame 1537] Decode(GPU): 12.4ms | Preprocess: 1.1ms | YOLO(fp16): 25.3ms | DINOv2(fp16): 44.1ms (2 crops) | Total: 85.1ms
2026-07-20 17:32:02.851 [DEBUG] [Frame 1538] Decode(GPU): 11.4ms | Preprocess: 1.3ms | YOLO(fp16): 26.7ms | DINOv2(fp16): 66.8ms (3 crops) | Total: 109.7ms
2026-07-20 17:32:02.960 [DEBUG] [Frame 1539] Decode(GPU): 10.3ms | Preprocess: 1.2ms | YOLO(fp16): 25.1ms | DINOv2(fp16): 68.4ms (3 crops) | Total: 108.4ms
2026-07-20 17:32:03.047 [DEBUG] [Frame 1540] Decode(GPU): 11.5ms | Preprocess: 1.3ms | YOLO(fp16): 26.1ms | DINOv2(fp16): 45.7ms (2 crops) | Total: 86.8ms
2026-07-20 17:32:03.156 [DEBUG] [Frame 1541] Decode(GPU): 12.6ms | Preprocess: 1.4ms | YOLO(fp16): 25.7ms | DINOv2(fp16): 66.6ms (3 crops) | Total: 109.5ms
2026-07-20 17:32:03.266 [DEBUG] [Frame 1542] Decode(GPU): 11.3ms | Preprocess: 1.4ms | YOLO(fp16): 25.4ms | DINOv2(fp16): 68.3ms (3 crops) | Total: 109.6ms
2026-07-20 17:32:03.329 [DEBUG] [Frame 1543] Decode(GPU): 11.2ms | Preprocess: 1.1ms | YOLO(fp16): 26.2ms | DINOv2(fp16): 23.0ms (1 crops) | Total: 63.2ms
2026-07-20 17:32:03.391 [DEBUG] [Frame 1544] Decode(GPU): 11.6ms | Preprocess: 1.5ms | YOLO(fp16): 24.6ms | DINOv2(fp16): 22.5ms (1 crops) | Total: 61.6ms
2026-07-20 17:32:03.450 [DEBUG] [Frame 1545] Decode(GPU): 10.7ms | Preprocess: 1.0ms | YOLO(fp16): 24.3ms | DINOv2(fp16): 22.1ms (1 crops) | Total: 59.9ms
2026-07-20 17:32:03.536 [DEBUG] [Frame 1546] Decode(GPU): 10.5ms | Preprocess: 1.2ms | YOLO(fp16): 26.4ms | DINOv2(fp16): 45.7ms (2 crops) | Total: 85.9ms
2026-07-20 17:32:03.620 [DEBUG] [Frame 1547] Decode(GPU): 10.9ms | Preprocess: 1.2ms | YOLO(fp16): 24.2ms | DINOv2(fp16): 45.1ms (2 crops) | Total: 83.7ms
2026-07-20 17:32:03.708 [DEBUG] [Frame 1548] Decode(GPU): 12.6ms | Preprocess: 1.1ms | YOLO(fp16): 26.2ms | DINOv2(fp16): 45.5ms (2 crops) | Total: 87.6ms
2026-07-20 17:32:03.771 [DEBUG] [Frame 1549] Decode(GPU): 11.9ms | Preprocess: 1.1ms | YOLO(fp16): 26.6ms | DINOv2(fp16): 22.0ms (1 crops) | Total: 63.0ms
2026-07-20 17:32:03.834 [DEBUG] [Frame 1550] Decode(GPU): 11.8ms | Preprocess: 1.4ms | YOLO(fp16): 25.9ms | DINOv2(fp16): 22.5ms (1 crops) | Total: 63.0ms
2026-07-20 17:32:03.942 [DEBUG] [Frame 1551] Decode(GPU): 12.2ms | Preprocess: 1.5ms | YOLO(fp16): 24.8ms | DINOv2(fp16): 66.3ms (3 crops) | Total: 108.1ms
2026-07-20 17:32:04.051 [DEBUG] [Frame 1552] Decode(GPU): 11.0ms | Preprocess: 1.0ms | YOLO(fp16): 25.3ms | DINOv2(fp16): 68.1ms (3 crops) | Total: 108.9ms
2026-07-20 17:32:04.160 [DEBUG] [Frame 1553] Decode(GPU): 10.6ms | Preprocess: 1.5ms | YOLO(fp16): 26.0ms | DINOv2(fp16): 68.7ms (3 crops) | Total: 109.7ms
2026-07-20 17:32:04.224 [DEBUG] [Frame 1554] Decode(GPU): 11.4ms | Preprocess: 1.4ms | YOLO(fp16): 26.3ms | DINOv2(fp16): 22.4ms (1 crops) | Total: 63.3ms
2026-07-20 17:32:04.331 [DEBUG] [Frame 1555] Decode(GPU): 10.5ms | Preprocess: 1.2ms | YOLO(fp16): 24.3ms | DINOv2(fp16): 68.0ms (3 crops) | Total: 107.0ms
2026-07-20 17:32:04.393 [DEBUG] [Frame 1556] Decode(GPU): 10.5ms | Preprocess: 1.1ms | YOLO(fp16): 26.6ms | DINOv2(fp16): 22.3ms (1 crops) | Total: 62.2ms
2026-07-20 17:32:04.502 [DEBUG] [Frame 1557] Decode(GPU): 11.3ms | Preprocess: 1.4ms | YOLO(fp16): 25.4ms | DINOv2(fp16): 67.7ms (3 crops) | Total: 109.0ms
2026-07-20 17:32:04.587 [DEBUG] [Frame 1558] Decode(GPU): 11.2ms | Preprocess: 1.4ms | YOLO(fp16): 25.3ms | DINOv2(fp16): 44.9ms (2 crops) | Total: 85.1ms
2026-07-20 17:32:04.649 [DEBUG] [Frame 1559] Decode(GPU): 11.9ms | Preprocess: 1.3ms | YOLO(fp16): 25.0ms | DINOv2(fp16): 22.5ms (1 crops) | Total: 62.1ms
2026-07-20 17:32:04.734 [DEBUG] [Frame 1560] Decode(GPU): 11.6ms | Preprocess: 1.5ms | YOLO(fp16): 24.2ms | DINOv2(fp16): 44.8ms (2 crops) | Total: 84.6ms
2026-07-20 17:32:04.841 [DEBUG] [Frame 1561] Decode(GPU): 11.5ms | Preprocess: 1.2ms | YOLO(fp16): 24.7ms | DINOv2(fp16): 66.4ms (3 crops) | Total: 107.2ms
2026-07-20 17:32:04.948 [DEBUG] [Frame 1562] Decode(GPU): 10.5ms | Preprocess: 1.0ms | YOLO(fp16): 24.7ms | DINOv2(fp16): 67.2ms (3 crops) | Total: 107.0ms
2026-07-20 17:32:05.054 [DEBUG] [Frame 1563] Decode(GPU): 11.0ms | Preprocess: 1.3ms | YOLO(fp16): 24.3ms | DINOv2(fp16): 66.5ms (3 crops) | Total: 105.8ms
2026-07-20 17:32:05.162 [DEBUG] [Frame 1564] Decode(GPU): 11.1ms | Preprocess: 1.3ms | YOLO(fp16): 24.8ms | DINOv2(fp16): 67.7ms (3 crops) | Total: 108.3ms
2026-07-20 17:32:05.225 [DEBUG] [Frame 1565] Decode(GPU): 11.2ms | Preprocess: 1.4ms | YOLO(fp16): 26.4ms | DINOv2(fp16): 22.5ms (1 crops) | Total: 63.2ms
2026-07-20 17:32:05.288 [DEBUG] [Frame 1566] Decode(GPU): 11.1ms | Preprocess: 1.4ms | YOLO(fp16): 26.0ms | DINOv2(fp16): 22.6ms (1 crops) | Total: 62.9ms
2026-07-20 17:32:05.351 [DEBUG] [Frame 1567] Decode(GPU): 12.0ms | Preprocess: 1.2ms | YOLO(fp16): 25.7ms | DINOv2(fp16): 22.9ms (1 crops) | Total: 63.3ms
2026-07-20 17:32:05.416 [DEBUG] [Frame 1568] Decode(GPU): 12.3ms | Preprocess: 1.0ms | YOLO(fp16): 26.5ms | DINOv2(fp16): 23.0ms (1 crops) | Total: 64.4ms
2026-07-20 17:32:05.522 [DEBUG] [Frame 1569] Decode(GPU): 10.4ms | Preprocess: 1.1ms | YOLO(fp16): 24.9ms | DINOv2(fp16): 66.9ms (3 crops) | Total: 106.6ms
2026-07-20 17:32:05.609 [DEBUG] [Frame 1570] Decode(GPU): 11.3ms | Preprocess: 1.4ms | YOLO(fp16): 25.7ms | DINOv2(fp16): 45.0ms (2 crops) | Total: 86.2ms
2026-07-20 17:32:05.694 [DEBUG] [Frame 1571] Decode(GPU): 11.8ms | Preprocess: 1.0ms | YOLO(fp16): 25.9ms | DINOv2(fp16): 44.1ms (2 crops) | Total: 85.3ms
2026-07-20 17:32:05.780 [DEBUG] [Frame 1572] Decode(GPU): 12.1ms | Preprocess: 1.4ms | YOLO(fp16): 26.2ms | DINOv2(fp16): 44.2ms (2 crops) | Total: 86.0ms
2026-07-20 17:32:05.840 [DEBUG] [Frame 1573] Decode(GPU): 11.0ms | Preprocess: 1.2ms | YOLO(fp16): 24.8ms | DINOv2(fp16): 22.2ms (1 crops) | Total: 60.5ms
2026-07-20 17:32:05.949 [DEBUG] [Frame 1574] Decode(GPU): 11.9ms | Preprocess: 1.3ms | YOLO(fp16): 24.3ms | DINOv2(fp16): 68.4ms (3 crops) | Total: 108.9ms
2026-07-20 17:32:06.036 [DEBUG] [Frame 1575] Decode(GPU): 11.4ms | Preprocess: 1.3ms | YOLO(fp16): 26.6ms | DINOv2(fp16): 45.1ms (2 crops) | Total: 86.7ms
2026-07-20 17:32:06.098 [DEBUG] [Frame 1576] Decode(GPU): 10.6ms | Preprocess: 1.2ms | YOLO(fp16): 26.1ms | DINOv2(fp16): 22.2ms (1 crops) | Total: 61.8ms
2026-07-20 17:32:06.206 [DEBUG] [Frame 1577] Decode(GPU): 11.1ms | Preprocess: 1.4ms | YOLO(fp16): 25.2ms | DINOv2(fp16): 67.8ms (3 crops) | Total: 108.4ms
2026-07-20 17:32:06.267 [DEBUG] [Frame 1578] Decode(GPU): 12.0ms | Preprocess: 1.0ms | YOLO(fp16): 24.4ms | DINOv2(fp16): 22.3ms (1 crops) | Total: 61.2ms
2026-07-20 17:32:06.329 [DEBUG] [Frame 1579] Decode(GPU): 11.3ms | Preprocess: 1.1ms | YOLO(fp16): 25.5ms | DINOv2(fp16): 22.7ms (1 crops) | Total: 62.1ms
2026-07-20 17:32:06.415 [DEBUG] [Frame 1580] Decode(GPU): 12.3ms | Preprocess: 1.2ms | YOLO(fp16): 25.6ms | DINOv2(fp16): 44.1ms (2 crops) | Total: 85.4ms
2026-07-20 17:32:06.476 [DEBUG] [Frame 1581] Decode(GPU): 11.0ms | Preprocess: 1.4ms | YOLO(fp16): 24.8ms | DINOv2(fp16): 22.6ms (1 crops) | Total: 61.1ms
2026-07-20 17:32:06.584 [DEBUG] [Frame 1582] Decode(GPU): 11.0ms | Preprocess: 1.2ms | YOLO(fp16): 24.9ms | DINOv2(fp16): 67.4ms (3 crops) | Total: 107.7ms
2026-07-20 17:32:06.647 [DEBUG] [Frame 1583] Decode(GPU): 11.2ms | Preprocess: 1.3ms | YOLO(fp16): 26.3ms | DINOv2(fp16): 22.5ms (1 crops) | Total: 62.9ms
2026-07-20 17:32:06.709 [DEBUG] [Frame 1584] Decode(GPU): 11.6ms | Preprocess: 1.4ms | YOLO(fp16): 26.2ms | DINOv2(fp16): 22.1ms (1 crops) | Total: 62.8ms
2026-07-20 17:32:06.819 [DEBUG] [Frame 1585] Decode(GPU): 11.8ms | Preprocess: 1.1ms | YOLO(fp16): 26.2ms | DINOv2(fp16): 67.4ms (3 crops) | Total: 109.7ms
2026-07-20 17:32:06.929 [DEBUG] [Frame 1586] Decode(GPU): 11.5ms | Preprocess: 1.2ms | YOLO(fp16): 26.5ms | DINOv2(fp16): 67.8ms (3 crops) | Total: 110.1ms
2026-07-20 17:32:06.992 [DEBUG] [Frame 1587] Decode(GPU): 11.0ms | Preprocess: 1.4ms | YOLO(fp16): 26.6ms | DINOv2(fp16): 22.1ms (1 crops) | Total: 62.8ms
2026-07-20 17:32:07.078 [DEBUG] [Frame 1588] Decode(GPU): 10.3ms | Preprocess: 1.1ms | YOLO(fp16): 26.7ms | DINOv2(fp16): 46.0ms (2 crops) | Total: 86.2ms
2026-07-20 17:32:07.141 [DEBUG] [Frame 1589] Decode(GPU): 11.0ms | Preprocess: 1.3ms | YOLO(fp16): 26.1ms | DINOv2(fp16): 22.6ms (1 crops) | Total: 62.7ms
2026-07-20 17:32:07.202 [DEBUG] [Frame 1590] Decode(GPU): 10.3ms | Preprocess: 1.3ms | YOLO(fp16): 25.1ms | DINOv2(fp16): 22.6ms (1 crops) | Total: 60.8ms
2026-07-20 17:32:07.264 [DEBUG] [Frame 1591] Decode(GPU): 12.3ms | Preprocess: 1.0ms | YOLO(fp16): 24.9ms | DINOv2(fp16): 22.5ms (1 crops) | Total: 62.5ms
2026-07-20 17:32:07.349 [DEBUG] [Frame 1592] Decode(GPU): 11.8ms | Preprocess: 1.1ms | YOLO(fp16): 24.6ms | DINOv2(fp16): 44.6ms (2 crops) | Total: 84.6ms
2026-07-20 17:32:07.434 [DEBUG] [Frame 1593] Decode(GPU): 12.4ms | Preprocess: 1.2ms | YOLO(fp16): 24.3ms | DINOv2(fp16): 44.9ms (2 crops) | Total: 85.1ms
2026-07-20 17:32:07.520 [DEBUG] [Frame 1594] Decode(GPU): 11.9ms | Preprocess: 1.5ms | YOLO(fp16): 25.9ms | DINOv2(fp16): 44.7ms (2 crops) | Total: 86.7ms
2026-07-20 17:32:07.628 [DEBUG] [Frame 1595] Decode(GPU): 10.5ms | Preprocess: 1.1ms | YOLO(fp16): 26.3ms | DINOv2(fp16): 67.0ms (3 crops) | Total: 107.9ms
2026-07-20 17:32:07.736 [DEBUG] [Frame 1596] Decode(GPU): 11.6ms | Preprocess: 1.5ms | YOLO(fp16): 24.9ms | DINOv2(fp16): 66.5ms (3 crops) | Total: 107.6ms
2026-07-20 17:32:07.798 [DEBUG] [Frame 1597] Decode(GPU): 12.0ms | Preprocess: 1.3ms | YOLO(fp16): 24.9ms | DINOv2(fp16): 22.2ms (1 crops) | Total: 62.0ms
2026-07-20 17:32:07.884 [DEBUG] [Frame 1598] Decode(GPU): 11.6ms | Preprocess: 1.5ms | YOLO(fp16): 25.1ms | DINOv2(fp16): 45.3ms (2 crops) | Total: 85.9ms
2026-07-20 17:32:07.994 [DEBUG] [Frame 1599] Decode(GPU): 12.0ms | Preprocess: 1.5ms | YOLO(fp16): 26.4ms | DINOv2(fp16): 67.6ms (3 crops) | Total: 110.6ms
2026-07-20 17:32:08.105 [DEBUG] [Frame 1600] Decode(GPU): 12.2ms | Preprocess: 1.1ms | YOLO(fp16): 25.7ms | DINOv2(fp16): 68.8ms (3 crops) | Total: 111.0ms
2026-07-20 17:32:08.166 [DEBUG] [Frame 1601] Decode(GPU): 10.7ms | Preprocess: 1.5ms | YOLO(fp16): 24.5ms | DINOv2(fp16): 22.7ms (1 crops) | Total: 60.9ms
2026-07-20 17:32:08.276 [DEBUG] [Frame 1602] Decode(GPU): 12.2ms | Preprocess: 1.2ms | YOLO(fp16): 25.6ms | DINOv2(fp16): 67.8ms (3 crops) | Total: 109.5ms
2026-07-20 17:32:08.337 [DEBUG] [Frame 1603] Decode(GPU): 10.6ms | Preprocess: 1.3ms | YOLO(fp16): 25.4ms | DINOv2(fp16): 22.2ms (1 crops) | Total: 60.9ms
2026-07-20 17:32:08.398 [DEBUG] [Frame 1604] Decode(GPU): 10.3ms | Preprocess: 1.3ms | YOLO(fp16): 26.1ms | DINOv2(fp16): 22.0ms (1 crops) | Total: 61.5ms
2026-07-20 17:32:08.462 [DEBUG] [Frame 1605] Decode(GPU): 11.2ms | Preprocess: 1.4ms | YOLO(fp16): 26.6ms | DINOv2(fp16): 23.0ms (1 crops) | Total: 63.8ms
2026-07-20 17:32:08.525 [DEBUG] [Frame 1606] Decode(GPU): 12.1ms | Preprocess: 1.4ms | YOLO(fp16): 25.4ms | DINOv2(fp16): 22.2ms (1 crops) | Total: 62.7ms
2026-07-20 17:32:08.633 [DEBUG] [Frame 1607] Decode(GPU): 10.6ms | Preprocess: 1.0ms | YOLO(fp16): 25.5ms | DINOv2(fp16): 67.7ms (3 crops) | Total: 107.8ms
2026-07-20 17:32:08.697 [DEBUG] [Frame 1608] Decode(GPU): 12.3ms | Preprocess: 1.3ms | YOLO(fp16): 26.6ms | DINOv2(fp16): 22.6ms (1 crops) | Total: 64.6ms
2026-07-20 17:32:08.759 [DEBUG] [Frame 1609] Decode(GPU): 11.4ms | Preprocess: 1.1ms | YOLO(fp16): 25.1ms | DINOv2(fp16): 22.4ms (1 crops) | Total: 61.6ms
2026-07-20 17:32:08.845 [DEBUG] [Frame 1610] Decode(GPU): 10.6ms | Preprocess: 1.5ms | YOLO(fp16): 25.6ms | DINOv2(fp16): 45.8ms (2 crops) | Total: 85.9ms
2026-07-20 17:32:08.952 [DEBUG] [Frame 1611] Decode(GPU): 10.9ms | Preprocess: 1.3ms | YOLO(fp16): 24.7ms | DINOv2(fp16): 67.3ms (3 crops) | Total: 107.0ms
2026-07-20 17:32:09.016 [DEBUG] [Frame 1612] Decode(GPU): 12.3ms | Preprocess: 1.3ms | YOLO(fp16): 26.3ms | DINOv2(fp16): 22.4ms (1 crops) | Total: 63.9ms
2026-07-20 17:32:09.126 [DEBUG] [Frame 1613] Decode(GPU): 12.0ms | Preprocess: 1.2ms | YOLO(fp16): 26.6ms | DINOv2(fp16): 67.9ms (3 crops) | Total: 110.4ms
2026-07-20 17:32:09.188 [DEBUG] [Frame 1614] Decode(GPU): 12.4ms | Preprocess: 1.5ms | YOLO(fp16): 24.4ms | DINOv2(fp16): 22.0ms (1 crops) | Total: 62.0ms
2026-07-20 17:32:09.249 [DEBUG] [Frame 1615] Decode(GPU): 10.3ms | Preprocess: 1.3ms | YOLO(fp16): 24.9ms | DINOv2(fp16): 22.6ms (1 crops) | Total: 60.7ms
2026-07-20 17:32:09.311 [DEBUG] [Frame 1616] Decode(GPU): 10.7ms | Preprocess: 1.4ms | YOLO(fp16): 26.2ms | DINOv2(fp16): 22.4ms (1 crops) | Total: 61.8ms
2026-07-20 17:32:09.397 [DEBUG] [Frame 1617] Decode(GPU): 11.2ms | Preprocess: 1.3ms | YOLO(fp16): 26.6ms | DINOv2(fp16): 44.3ms (2 crops) | Total: 85.9ms
2026-07-20 17:32:09.459 [DEBUG] [Frame 1618] Decode(GPU): 11.3ms | Preprocess: 1.4ms | YOLO(fp16): 25.3ms | DINOv2(fp16): 22.7ms (1 crops) | Total: 62.1ms
2026-07-20 17:32:09.569 [DEBUG] [Frame 1619] Decode(GPU): 12.6ms | Preprocess: 1.2ms | YOLO(fp16): 24.6ms | DINOv2(fp16): 68.2ms (3 crops) | Total: 110.1ms
2026-07-20 17:32:09.677 [DEBUG] [Frame 1620] Decode(GPU): 10.8ms | Preprocess: 1.3ms | YOLO(fp16): 26.7ms | DINOv2(fp16): 66.3ms (3 crops) | Total: 108.6ms
2026-07-20 17:32:09.786 [DEBUG] [Frame 1621] Decode(GPU): 10.9ms | Preprocess: 1.5ms | YOLO(fp16): 26.1ms | DINOv2(fp16): 67.9ms (3 crops) | Total: 109.2ms
2026-07-20 17:32:09.847 [DEBUG] [Frame 1622] Decode(GPU): 12.1ms | Preprocess: 1.0ms | YOLO(fp16): 24.3ms | DINOv2(fp16): 22.3ms (1 crops) | Total: 60.9ms
2026-07-20 17:32:09.909 [DEBUG] [Frame 1623] Decode(GPU): 10.5ms | Preprocess: 1.1ms | YOLO(fp16): 25.8ms | DINOv2(fp16): 22.3ms (1 crops) | Total: 61.3ms
2026-07-20 17:32:09.972 [DEBUG] [Frame 1624] Decode(GPU): 11.3ms | Preprocess: 1.4ms | YOLO(fp16): 26.5ms | DINOv2(fp16): 22.5ms (1 crops) | Total: 63.1ms
2026-07-20 17:32:10.035 [DEBUG] [Frame 1625] Decode(GPU): 11.1ms | Preprocess: 1.2ms | YOLO(fp16): 26.6ms | DINOv2(fp16): 22.7ms (1 crops) | Total: 63.2ms
2026-07-20 17:32:10.120 [DEBUG] [Frame 1626] Decode(GPU): 10.9ms | Preprocess: 1.3ms | YOLO(fp16): 25.5ms | DINOv2(fp16): 44.7ms (2 crops) | Total: 84.7ms
2026-07-20 17:32:10.205 [DEBUG] [Frame 1627] Decode(GPU): 10.7ms | Preprocess: 1.1ms | YOLO(fp16): 26.4ms | DINOv2(fp16): 45.1ms (2 crops) | Total: 85.5ms
2026-07-20 17:32:10.289 [DEBUG] [Frame 1628] Decode(GPU): 10.3ms | Preprocess: 1.4ms | YOLO(fp16): 24.3ms | DINOv2(fp16): 45.8ms (2 crops) | Total: 83.9ms
2026-07-20 17:32:10.398 [DEBUG] [Frame 1629] Decode(GPU): 11.9ms | Preprocess: 1.4ms | YOLO(fp16): 24.7ms | DINOv2(fp16): 68.2ms (3 crops) | Total: 109.1ms
2026-07-20 17:32:10.460 [DEBUG] [Frame 1630] Decode(GPU): 10.5ms | Preprocess: 1.1ms | YOLO(fp16): 26.2ms | DINOv2(fp16): 22.8ms (1 crops) | Total: 62.0ms
2026-07-20 17:32:10.521 [DEBUG] [Frame 1631] Decode(GPU): 10.3ms | Preprocess: 1.0ms | YOLO(fp16): 25.0ms | DINOv2(fp16): 23.0ms (1 crops) | Total: 61.1ms
2026-07-20 17:32:10.582 [DEBUG] [Frame 1632] Decode(GPU): 10.2ms | Preprocess: 1.3ms | YOLO(fp16): 25.2ms | DINOv2(fp16): 22.3ms (1 crops) | Total: 60.4ms
2026-07-20 17:32:10.667 [DEBUG] [Frame 1633] Decode(GPU): 10.8ms | Preprocess: 1.0ms | YOLO(fp16): 25.1ms | DINOv2(fp16): 45.5ms (2 crops) | Total: 84.8ms
2026-07-20 17:32:10.728 [DEBUG] [Frame 1634] Decode(GPU): 11.1ms | Preprocess: 1.4ms | YOLO(fp16): 24.8ms | DINOv2(fp16): 22.3ms (1 crops) | Total: 61.0ms
2026-07-20 17:32:10.790 [DEBUG] [Frame 1635] Decode(GPU): 11.1ms | Preprocess: 1.3ms | YOLO(fp16): 26.4ms | DINOv2(fp16): 22.5ms (1 crops) | Total: 62.8ms
2026-07-20 17:32:10.877 [DEBUG] [Frame 1636] Decode(GPU): 12.1ms | Preprocess: 1.4ms | YOLO(fp16): 25.6ms | DINOv2(fp16): 44.9ms (2 crops) | Total: 86.6ms
2026-07-20 17:32:10.939 [DEBUG] [Frame 1637] Decode(GPU): 12.1ms | Preprocess: 1.4ms | YOLO(fp16): 24.3ms | DINOv2(fp16): 22.4ms (1 crops) | Total: 61.6ms
2026-07-20 17:32:11.047 [DEBUG] [Frame 1638] Decode(GPU): 11.5ms | Preprocess: 1.1ms | YOLO(fp16): 24.8ms | DINOv2(fp16): 67.9ms (3 crops) | Total: 108.3ms
2026-07-20 17:32:11.131 [DEBUG] [Frame 1639] Decode(GPU): 10.7ms | Preprocess: 1.5ms | YOLO(fp16): 24.6ms | DINOv2(fp16): 44.7ms (2 crops) | Total: 83.8ms
2026-07-20 17:32:11.192 [DEBUG] [Frame 1640] Decode(GPU): 10.5ms | Preprocess: 1.0ms | YOLO(fp16): 25.9ms | DINOv2(fp16): 22.3ms (1 crops) | Total: 61.6ms
2026-07-20 17:32:11.302 [DEBUG] [Frame 1641] Decode(GPU): 11.6ms | Preprocess: 1.3ms | YOLO(fp16): 26.3ms | DINOv2(fp16): 67.0ms (3 crops) | Total: 109.2ms
2026-07-20 17:32:11.362 [DEBUG] [Frame 1642] Decode(GPU): 10.3ms | Preprocess: 1.3ms | YOLO(fp16): 25.3ms | DINOv2(fp16): 22.2ms (1 crops) | Total: 60.6ms
2026-07-20 17:32:11.424 [DEBUG] [Frame 1643] Decode(GPU): 10.6ms | Preprocess: 1.5ms | YOLO(fp16): 25.4ms | DINOv2(fp16): 22.5ms (1 crops) | Total: 61.6ms
2026-07-20 17:32:11.531 [DEBUG] [Frame 1644] Decode(GPU): 11.3ms | Preprocess: 1.1ms | YOLO(fp16): 26.0ms | DINOv2(fp16): 66.1ms (3 crops) | Total: 107.7ms
2026-07-20 17:32:11.619 [DEBUG] [Frame 1645] Decode(GPU): 11.5ms | Preprocess: 1.4ms | YOLO(fp16): 26.3ms | DINOv2(fp16): 45.4ms (2 crops) | Total: 87.1ms
2026-07-20 17:32:11.681 [DEBUG] [Frame 1646] Decode(GPU): 10.6ms | Preprocess: 1.2ms | YOLO(fp16): 26.0ms | DINOv2(fp16): 22.8ms (1 crops) | Total: 62.2ms
2026-07-20 17:32:11.791 [DEBUG] [Frame 1647] Decode(GPU): 12.4ms | Preprocess: 1.4ms | YOLO(fp16): 26.5ms | DINOv2(fp16): 66.8ms (3 crops) | Total: 110.1ms
